"id_1","id_2","cid_1","cid_2","source_1","source_2","name_1","number_of_votes_1","created_at_1","name_2","number_of_votes_2","created_at_2","service_options_1","service_options_2","brand_id_1","brand_id_2"
"ChIJ5SJ3rIg9rjsRA8rOFdfy7dA","60707","0x3bae3d88ac7722e5:0xd0edf2d715ceca03","60707","gmaps_v2","zomato","The purple pan","237","1699615207","The Purple Pan","16000","1688639100","[]","[dining, delivery]",,"N_A"
"ChIJL-ENcCUWrjsR-Ai7qF8DRWg","53829","0x3bae1625700de12f:0x6845035fa8bb08f8","53829","gmaps_v2","zomato","Hotel Janatha","3325","1699615207","Hotel Janatha","830","1688639100","[]","[dining]",,"N_A"
"ChIJd_MrqQk9rjsRoSsgxcZSM-0","18232657","0x3bae3d09a92bf377:0xed3352c6c5202ba1","18232657","gmaps_v2","zomato","McDonald's","4823","1699615207","McDonald's","9174","1688639100","[]","[dining, delivery]","mcdelivery","zomato_mcdonald's"
"ChIJYXbwsSIWrjsReoDVSQOQeKA","58908","0x3bae1622b1f07661:0xa078900349d5807a","58908","gmaps_v2","zomato","A1 Biriyani Point","42","1699615207","A1 Biriyani Point","14","1688639100","[]","[dining]",,"N_A"
"ChIJ89vYu5Q9rjsRFQuJAUodEZI","18662475","0x3bae3d94bbd8dbf3:0x92111d4a01890b15","18662475","gmaps_v2","zomato","Kolkata famous kati roll","13","1699615207","Kolkata Famous Kati Roll","812","1688639100","[]","[delivery]",,"zomato_kolkata_famous_kati_roll"
"ChIJkzqcJyEXrjsRczWxapB2XVU","18685529","0x3bae1721279c3a93:0x555d76906ab13573","18685529","gmaps_v2","zomato","The Asian Curry House","540","1699615207","The Asian Curry House","1630","1688639100","[]","[dining, delivery]",,"N_A"
"ChIJifX3LZY9rjsRAypRnhcY_Rc","18418534","0x3bae3d962df7f589:0x17fd18179e512a03","18418534","gmaps_v2","zomato","Shree Guru Sagar","1038","1699615207","Shree Guru Sagar","1505","1688639100","[]","[dining, delivery]",,"N_A"
"ChIJCbFs_WEXrjsRB7Nu-guxPNE","19778282","0x3bae1761fd6cb109:0xd13cb10bfa6eb307","19778282","gmaps_v2","zomato","Basaveshwar Khanavali (The Original)","2469","1699615207","Basaveshwar Khanavali","840","1688639100","[]","[dining, delivery]","basaveshwar-khanavali","N_A"
"ChIJc4fwIlA9rjsRiGLhyjnumpU","19855464","0x3bae3d5022f08773:0x959aee39cae16288","19855464","gmaps_v2","zomato","SLV hindustan restaurant","5","1699615207","SLV Hindustan Restaurant","87","1688639100","[]","[delivery]",,"N_A"
"ChIJ71hnZtsXrjsRYaMAwo2KJek","19521562","0x3bae17db666758ef:0xe9258a8dc200a361","19521562","gmaps_v2","zomato","CHUNG WAH","752","1699615207","Chung Wah","123","1688639100","[]","[dining, delivery]","business","N_A"
"ChIJS40R1yUWrjsRxF-mwpB3I3Q","56598","0x3bae1625d7118d4b:0x74237790c2a65fc4","56598","gmaps_v2","zomato","Adyar Ananda Bhavan - A2B","4751","1699615207","A2B - Adyar Ananda Bhavan","2493","1688639100","[]","[dining, delivery]","aabsweets","zomato_a2b_-_adyar_ananda_bhavan"
"ChIJF3Jy1hw9rjsRSjsEis93vTE","19229567","0x3bae3d1cd6727217:0x31bd77cf8a043b4a","19229567","gmaps_v2","zomato","Kadegowda Miltry hotel","443","1699615207","Kadegowda Military Hotel","657","1688639100","[]","[dining, delivery]",,"N_A"
"ChIJmYCoOioWrjsR9NYCA-BbgPY","53737","0x3bae162a3aa88099:0xf6805be00302d6f4","53737","gmaps_v2","zomato","Natural Ice Cream","2163","1687847039","Natural Ice Cream","1406","1688639100","[]","[dining, delivery]","naturalicecreams","zomato_natural_ice_cream"
"ChIJcx5ZaAE9rjsRK3AASayHGeI","19589944","0x3bae3d0168591e73:0xe21987ac4900702b","19589944","gmaps_v2","zomato","The illusion Cafe","2214","1699615207","The Illusion Cafe","287","1688639100","[]","[dining, delivery]",,"N_A"
"ChIJaWLliTQWrjsRAbz7DcVbl5o","58723","0x3bae163489e56269:0x9a975bc50dfbbc01","58723","gmaps_v2","zomato","Starbucks Coffee","3204","1699615207","Starbucks Coffee","590","1688639100","[]","[dining, delivery]","starbucks","zomato_starbucks_coffee"
"ChIJUdHIc8A9rjsRrQdN2HcWK48","52660","0x3bae3dc073c8d151:0x8f2b1677d84d07ad","52660","gmaps_v2","zomato","Namana Restaurant","377","1699615207","Namana Restaurant","53","1688639100","[]","[dining]",,"N_A"
"ChIJ9XJNJBYWrjsRZAmK9pKX1Ws","52577","0x3bae1616244d72f5:0x6bd59792f68a0964","52577","gmaps_v2","zomato","Just Bake","541","1687847039","Just Bake","111","1688639100","[]","[dining, delivery]","justbake","zomato_just_bake"
