,id,name,lat,lng,category,source,number_of_votes,reviews_per_day
3565,ChIJt0FC-QgXrjsRwDZdb3TWzaE,Zeees,13.02905559539795,77.57073974609375,restaurant,gmaps_v2,14,8.98802411271157e-08
3566,ChIJjx3w-7o9rjsRUkX3j-RVxqY,sri kolluru mookambika tindi mane,12.997241020202637,77.52999114990234,restaurant,gmaps_v2,19,8.987622345842186e-08
3567,ChIJv8NVw189rjsRISKH_urwHoQ,Kamal Jewels,13.034247398376465,77.5600814819336,jewelry_store,gmaps_v2,17,8.985805820267118e-08
3568,ChIJU39idxI9rjsRBENILtSW_3k,Seragu Designer Boutique,12.997692108154297,77.54881286621094,clothing_store,gmaps_v2,11,8.974660096171154e-08
3569,ChIJa_MGQyUWrjsRL3Hng862wHI,Dawn Stores,12.999286651611328,77.57266235351562,supermarket,gmaps_v2,13,8.95855761599165e-08
3570,18648920,New Udupi Grand Hotel,12.975801642,77.5589520112,restaurant,zomato,26,8.943716162223875e-08
3571,19358754,Fabelle Chocolates,12.9917618032,77.5713548809,restaurant,zomato,26,8.943716162223875e-08
3572,19838613,R R Spicy Bangarpet Chat House,12.9708074288,77.5586063415,restaurant,zomato,26,8.943716162223875e-08
3573,19792971,4700BC Gourmet Popcorn,12.9917921858,77.5702806562,restaurant,zomato,26,8.943716162223875e-08
3574,ChIJtSL6wS8WrjsRP04Ovxr1dGQ,Bharath Furnitures Nilkamal,13.001468658447266,77.57235717773438,home_decor,gmaps_v2,19,8.934757614580167e-08
3575,ChIJBS2oePc9rjsRUME2ONVGLQ8,Nykaa Kiosk,13.034934043884276,77.55369567871094,clothing_store,gmaps_v2,3,8.92470511881817e-08
3576,ChIJoa2mVWM9rjsRUWMe44fykHk,Benaka Iyengar's Bakery,13.022061347961426,77.55636596679688,coffee_shop,gmaps_v2,16,8.919704933261903e-08
3577,ChIJ-WOHkxcWrjsRcKeQQJJU5go,Aditya Vegetarian,12.986987113952637,77.57450103759766,restaurant,gmaps_v2,27,8.91497676705876e-08
3578,ChIJC-ZXbI49rjsR5Ahm0EmVVPg,Abby's Design Cafe,13.006629943847656,77.56432342529297,coffee_shop,gmaps_v2,14,8.90791183358631e-08
3579,ChIJZ9Ae7DYWrjsRqenaALKxLJI,ARJUN HOMEMADE FOOD,13.004453659057615,77.57966613769531,restaurant,gmaps_v2,150,8.887061240387674e-08
3580,ChIJVVVVVdk9rjsR9gJfAdSVj-U,Shabari Condiments,12.97968292236328,77.53852844238281,restaurant,gmaps_v2,19,8.88596672573995e-08
3581,ChIJCw81ByMWrjsR4svt43gXjHU,Kathi Zone,12.991942405700684,77.5702896118164,restaurant,gmaps_v2,21,8.882875868116586e-08
3582,ChIJJfMHgoUXrjsRd4_WF_RP_Ik,MAAN CLOTHING INC.,12.9907865524292,77.56392669677734,clothing_store,gmaps_v2,14,8.879801441043354e-08
3583,ChIJYyqEU4w9rjsRrXEcno7m3wY,Rajajinagar Cloth House,12.99002742767334,77.55467224121094,clothing_store,gmaps_v2,13,8.867648793331622e-08
3584,ChIJTUbbG-EXrjsRKoectoqXFT0,G Ethnic Clothing for Urban Women,13.036924362182615,77.56584167480469,clothing_store,gmaps_v2,16,8.863884167116259e-08
3585,ChIJZZMUkSQWrjsRaHu3dfX7q40,Kanishq Jewels,12.995128631591797,77.57142639160156,jewelry_store,gmaps_v2,15,8.850835175428157e-08
3586,ChIJJ-SeJt4XrjsRfpMMKweGvbI,Gokul Novelties,13.029842376708984,77.55958557128906,shoe_store,gmaps_v2,15,8.831250158189769e-08
3587,ChIJ4XSwT7o9rjsRi_lf-lmpsF0,THE CUSTOM STORE,13.003656387329102,77.54891204833984,clothing_store,gmaps_v2,12,8.830727038687585e-08
3588,ChIJl-2o9A49rjsRLidiAzQQFCU,Karunaadu thindi mane(pure veg),13.017518997192385,77.53178405761719,restaurant,gmaps_v2,16,8.818468956048866e-08
3589,ChIJCZSgZ9sXrjsR_4k1ww-r61M,Wardrobe,13.027732849121094,77.57186889648438,clothing_store,gmaps_v2,16,8.806312003385234e-08
3590,ChIJR2V-coU9rjsRutxi1ucKxsk,Louis Philippe,13.000303268432615,77.55265045166016,clothing_store,gmaps_v2,3,8.804162842969832e-08
3591,ChIJWdKn6ZY9rjsR97KWW8s5FHU,Ganesh Pani Puri Magadi Road 4th cross,12.970685958862305,77.56124877929688,restaurant,gmaps_v2,15,8.754118214421808e-08
3592,ChIJvbq2tSkWrjsRuTKH5TtSvZQ,Tara Jewels Studio,13.002683639526367,77.56352996826172,jewelry_store,gmaps_v2,15,8.752838961435045e-08
3593,ChIJXbWt5fQ9rjsRIh2OubfPTso,NK Acoustic,12.9861478805542,77.55852508544922,home_decor,gmaps_v2,19,8.730787058718278e-08
3594,ChIJi2JllKM9rjsRLSu6hVWhofc,Sri Annapoorneshwari Tiffin,13.00221061706543,77.53440856933594,restaurant,gmaps_v2,15,8.72619461386109e-08
3595,ChIJv9cqvS8WrjsRQespHN5EHkg,GO COLORS!,13.001465797424316,77.57109069824219,clothing_store,gmaps_v2,17,8.713440964489755e-08
3596,ChIJBcNrLo0VrjsRu8wvNVkbiV8,Posh Silver Jewellery,12.999714851379396,77.56950378417969,jewelry_store,gmaps_v2,16,8.705768608233529e-08
3597,ChIJ6wjQPQw9rjsRCCW_bfuy5oo,REBEL FASHIONS,13.01672077178955,77.53411102294922,clothing_store,gmaps_v2,14,8.692455725783917e-08
3598,ChIJ497QOOk9rjsR6j2XgYVrICI,Laxmi Gold Palace,12.972546577453612,77.5528564453125,jewelry_store,gmaps_v2,17,8.684045757973909e-08
3599,ChIJXwNPAiMWrjsRboDOl1Jj0zk,Sthri Elite,12.991661071777344,77.57095336914062,jewelry_store,gmaps_v2,15,8.672453987934016e-08
3600,ChIJVVVVVSoWrjsRq0W_CEFe3aY,NIRVANA m/s Nandi Enterprises,12.99911880493164,77.56995391845703,clothing_store,gmaps_v2,19,8.657396032340004e-08
3601,ChIJL9bAUfM9rjsRI8LAlYu0fSQ,M V Jewels Boutique,12.987357139587402,77.55542755126953,jewelry_store,gmaps_v2,15,8.653518917700005e-08
3602,ChIJxfgujB8WrjsRee4g9pG4Wsw,Sendhil Textiles,12.987578392028809,77.56412506103516,clothing_store,gmaps_v2,13,8.627424023270579e-08
3603,ChIJ1WCgfHs9rjsRCSOvn4RSvG4,Standard S A Cycles,13.019550323486328,77.55614471435547,shoe_store,gmaps_v2,23,8.619287760970391e-08
3604,ChIJuX72PPM9rjsR3hvBLnhPdx0,Sri Balaji Garments,12.986456871032717,77.55449676513672,clothing_store,gmaps_v2,13,8.61285875032892e-08
3605,20347974,Kamat Aahaar,12.9941718122,77.5713837147,restaurant,zomato,25,8.59972707906142e-08
3606,54063,Hotel Vaishali,12.9969065249,77.5730047747,restaurant,zomato,25,8.59972707906142e-08
3607,19059946,Lobby Lounge - Sheraton Grand Brigade Gateway,13.0128839495,77.5550188869,restaurant,zomato,25,8.59972707906142e-08
3608,ChIJrTGcYfM9rjsRZgM4MHkJHhM,Shree Vasavi Gram Gold,12.986335754394531,77.55574798583984,jewelry_store,gmaps_v2,12,8.594973765346703e-08
3609,ChIJW2Jjs9E9rjsR1TibnXPYY3s,Sannidhi Condiments,13.026204109191896,77.55451202392578,coffee_shop,gmaps_v2,12,8.538166193441177e-08
3610,ChIJo1gxkxcWrjsRNG1Ih438gtc,Karnataka Coir Mats,12.987507820129396,77.57447052001953,home_decor,gmaps_v2,12,8.537299679288511e-08
3611,ChIJy5CM2mM9rjsRUpzB6wA2da4,Sri marudhar kesari kitchen palace,13.027118682861328,77.55823516845703,home_decor,gmaps_v2,15,8.5360295107157e-08
3612,ChIJ9ZdHq6M9rjsRZD_5V0-7mrw,Siliguri Tea Point,13.000692367553713,77.53594207763672,coffee_shop,gmaps_v2,18,8.49826213608134e-08
3613,ChIJx_dXx689rjsR7hM7fmfYtGY,Rams Bhojanam,12.98533821105957,77.56027221679688,restaurant,gmaps_v2,13,8.495425562953787e-08
3614,ChIJA8BZE789rjsR2eYp2nkFwGo,Naseem Boutique,12.988432884216309,77.53507995605469,clothing_store,gmaps_v2,17,8.467855343686937e-08
3615,ChIJE8R9PncWrjsR830yCGVtUVw,Shri Ganesh Jewellers,13.03782081604004,77.5654525756836,jewelry_store,gmaps_v2,20,8.455261694767327e-08
3616,ChIJr_qusb09rjsRofGXB1ox1-Y,G.P. FOOTWEAR,12.98949909210205,77.55616760253906,clothing_store,gmaps_v2,12,8.449002524843588e-08
3617,ChIJe3Fs5m89rjsRiLFfYxrEkdE,Tmk Traders,13.022082328796388,77.54923248291016,home_decor,gmaps_v2,15,8.44757419684632e-08
3618,ChIJQ25pSK89rjsRzy0Q_WzMYdw,Jai Maruthi Candyments,13.002812385559082,77.52623748779297,coffee_shop,gmaps_v2,15,8.43181439593352e-08
3619,ChIJI2aFkd09rjsRvQfIaxrdcdg,Bhavani Textiles,12.971924781799316,77.53816223144531,clothing_store,gmaps_v2,14,8.426942215157074e-08
3620,ChIJPfDFVxc9rjsRgNmVo9jxtkQ,Adige mane,13.003175735473633,77.52577209472656,restaurant,gmaps_v2,11,8.419311147422836e-08
3621,ChIJsSq55eg9rjsR_IAdZ6CleGY,Naganath Costumes,12.970641136169434,77.55130004882812,clothing_store,gmaps_v2,14,8.4101242758057e-08
3622,ChIJEQcb9yQWrjsRpQO63ONdORw,Decorative Home,12.985318183898926,77.54479217529297,home_decor,gmaps_v2,19,8.390534440257975e-08
3623,ChIJE8R9PncWrjsRxLeD3jqPsio,Bhavani Electronics & Electricals,13.001262664794922,77.55587005615234,home_decor,gmaps_v2,13,8.383404939004345e-08
3624,ChIJB_EiTfk9rjsRGhRuqt93b-A,Guruprasadh,12.971116065979004,77.55706787109375,restaurant,gmaps_v2,12,8.371872258931292e-08
3625,ChIJc0qdcQYRrjsRWEgfgRBNa0Q,Om Barlota Jewellers,12.993563652038574,77.5648193359375,jewelry_store,gmaps_v2,13,8.362787069391732e-08
3626,ChIJbRcZtIU9rjsR_-PNhRbtxPA,Bhargavi Tiffin Center,13.001666069030762,77.55449676513672,restaurant,gmaps_v2,13,8.362425514830637e-08
3627,ChIJZ0u1mSQ9rjsR4-oHBLSjV0M,Louis Philippe,12.994778633117676,77.53973388671875,clothing_store,gmaps_v2,7,8.31914602017046e-08
3628,ChIJl0VVAPs9rjsRVSVxJodZe5A,Yashoda ice Cream Adda,12.973499298095703,77.55316925048828,coffee_shop,gmaps_v2,17,8.317486849233774e-08
3629,ChIJ5zr8Dqc9rjsRrfnsEQ8YjeU,Hichisvi Dresses,13.00745677947998,77.5310287475586,clothing_store,gmaps_v2,15,8.315544627870454e-08
3630,ChIJTVB_QsA9rjsRvfoDbPdCBPY,New Look,12.985722541809082,77.53707122802734,clothing_store,gmaps_v2,12,8.313300185018732e-08
3631,ChIJcYaw73E9rjsR8M7qzXeuVaA,Sagar Trading Company,13.020500183105469,77.54558563232422,jewelry_store,gmaps_v2,13,8.305638978777732e-08
3632,ChIJe9njVvM9rjsR88UdfWyE5Nw,BlueSky Readymades (Men's n Women's Clothing),12.987566947937012,77.55603790283203,clothing_store,gmaps_v2,25,8.288535539335688e-08
3633,ChIJjTo8Cx8WrjsRAhf9vQ8ZzoU,Mohan Cut - Piece Stores,12.992491722106934,77.5663833618164,clothing_store,gmaps_v2,15,8.277458510991277e-08
3634,ChIJ_____4w9rjsRv4Yx5YW3yIQ,Heera's Exclusive Raymond,12.983576774597168,77.55416107177734,clothing_store,gmaps_v2,14,8.263530016405116e-08
3635,ChIJTdfWTy4WrjsRKhknq4Mbka4,Srivani,13.000948905944824,77.57109832763672,jewelry_store,gmaps_v2,22,8.258575829019492e-08
3636,ChIJVVVVVSoWrjsRIgTIMPZtYgg,Fashion's Boutique,13.00582218170166,77.56824493408203,clothing_store,gmaps_v2,18,8.256512826763308e-08
3637,19689730,The Secret Chapter,12.9888963548,77.5333835185,restaurant,zomato,24,8.255737995898962e-08
3638,18722746,Kava Bar - Fairfield By Marriott,12.9832976744,77.5601382181,restaurant,zomato,24,8.255737995898962e-08
3639,19667215,Chaska,12.9979463677,77.5520134717,restaurant,zomato,24,8.255737995898962e-08
3640,18369825,Tea Samskruthi,13.0070741257,77.5712328404,restaurant,zomato,24,8.255737995898962e-08
3641,ChIJp0bto1w9rjsRV4s3_iNgKJA,shree vasavi tiffen centre,13.038153648376465,77.55160522460938,restaurant,gmaps_v2,18,8.237499710886643e-08
3642,ChIJReDqO5wXrjsR35gumfVeqy4,Classic Touch Textiles,13.035459518432615,77.56642150878906,clothing_store,gmaps_v2,12,8.237437547352395e-08
3643,ChIJnUpJ09w9rjsRJ8E7uox011c,Parishkar Fashions,13.041309356689451,77.51637268066406,clothing_store,gmaps_v2,15,8.235169563129527e-08
3644,ChIJWRxjjSUWrjsRycLBWsb3BbY,Sohan Kiran,12.999112129211426,77.56914520263672,clothing_store,gmaps_v2,17,8.218820626410564e-08
3645,ChIJjZylhB8WrjsRXetbR2bwxTw,Bhawani Fabrics,12.987893104553224,77.56419372558594,clothing_store,gmaps_v2,17,8.192662862222143e-08
3646,ChIJXRDfHGQ9rjsRVNKX0HB1On0,Bharat Carpet Emporium | Large Variety of Best Woollen and Silk Carpet Shop in Bangalore,13.029231071472168,77.55184173583984,home_decor,gmaps_v2,15,8.189130390347675e-08
3647,ChIJl4qxIHcXrjsRKI1MS8oU4Ic,Sattvam Super Specialty Homeopathy,13.009136199951172,77.56354522705078,restaurant,gmaps_v2,25,8.177779857332677e-08
3648,ChIJDeeAa_g9rjsRVAF9jmjgGXM,CRYSTAL INDUSTRIES,12.975102424621582,77.56108856201172,home_decor,gmaps_v2,24,8.176471893464743e-08
3649,ChIJNYzLJLA9rjsRENQyeatEnVs,Sri Pavan Creation,12.997055053710938,77.525634765625,jewelry_store,gmaps_v2,13,8.172966322047464e-08
3650,ChIJqbzEQmI9rjsR5-lBc3-jI0M,A1 Auto Consultant,13.025653839111328,77.56038665771484,shoe_store,gmaps_v2,22,8.171051393361667e-08
3651,ChIJ725A9zMWrjsRbzX0Ynjas80,Sri Hari Ruchi Ruchi Chat's,13.00686740875244,77.57891082763672,restaurant,gmaps_v2,17,8.163568563584193e-08
3652,ChIJ6SXIk5g9rjsR8Kamiu1ljeA,Lucky Fashions ಲಕ್ಕಿ ಫ್ಯಾಷನ್ಸ್,13.002243995666504,77.5401611328125,clothing_store,gmaps_v2,15,8.116067030532678e-08
3653,ChIJZ35rnd09rjsRT5pXCGljw1Y,Shivam Jewelers,12.9727783203125,77.5379409790039,jewelry_store,gmaps_v2,20,8.11428088281104e-08
3654,ChIJATmxnsA9rjsR8PD_6PZSPmg,S L J Iyengar Bakery,12.98658847808838,77.5350570678711,coffee_shop,gmaps_v2,17,8.108731449112494e-08
3655,ChIJAQcwoyUWrjsRKDMBLaGoTjg,Sri Manjunatha Jewellers,12.998361587524414,77.56983184814453,jewelry_store,gmaps_v2,21,8.098798835906422e-08
3656,ChIJ____D1s9rjsRaBKVtaZJ3JM,R K trading company,13.040997505187988,77.55738067626953,home_decor,gmaps_v2,17,8.096323580906763e-08
3657,ChIJUTJAwC0XrjsRl8plDMNXAFg,Zeal Fast food ( Medical canteen),13.02910614013672,77.56681823730469,restaurant,gmaps_v2,16,8.069716296514665e-08
3658,ChIJSVQqxS89rjsR92wofv4slZk,Tandoor Chai Point,12.996376037597656,77.55583190917969,coffee_shop,gmaps_v2,11,8.064641710403175e-08
3659,ChIJ1Z00K_0XrjsRH-rB_OdT314,Hot Burger 360,13.02883243560791,77.56950378417969,restaurant,gmaps_v2,13,8.05762945508347e-08
3660,ChIJle-p0GM9rjsR46leqLcm2lc,Coffee Day,13.027240753173828,77.55829620361328,coffee_shop,gmaps_v2,2,8.04571705160193e-08
3661,ChIJsTrXTy4WrjsReYrBpU_oQBY,Cafe Pasucci,13.00337028503418,77.57136535644531,restaurant,gmaps_v2,14,8.01541813771298e-08
3662,ChIJ-dJcBY09rjsRTn0lKv8h5wA,Hot Coffee,12.989866256713867,77.5535888671875,coffee_shop,gmaps_v2,14,8.015178641500045e-08
3663,ChIJ4S4Rp94XrjsRzs1Dgjmxqlc,Chaiywaala Pakodewaala,13.030227661132812,77.56306457519531,restaurant,gmaps_v2,16,8.006699485694162e-08
3664,ChIJj8NODOEXrjsRLlxLXzF-Spo,Unique Enterprises,13.03768539428711,77.56529998779297,supermarket,gmaps_v2,16,7.986621610140854e-08
3665,ChIJpUx46uE9rjsRgU2Iw2DJcqg,Ambur Biriyani House,13.020940780639648,77.5584487915039,restaurant,gmaps_v2,11,7.982972870418252e-08
3666,ChIJMWwAL249rjsRsgx0mCUN_fA,Sapna Juice And Tea Center,13.021936416625977,77.54708099365234,coffee_shop,gmaps_v2,12,7.979496205729605e-08
3667,ChIJOYUlQGA9rjsRajfNfA8_3IQ,Indian biryani point,12.99496364593506,77.55534362792969,restaurant,gmaps_v2,16,7.974069641248152e-08
3668,ChIJJSG-VJU9rjsRDqyHg8WUi_U,Indian Chicken Biryani Point,12.987139701843262,77.5392837524414,restaurant,gmaps_v2,15,7.946663604411019e-08
3669,ChIJja5N5WI9rjsRp5uggYY3pfQ,Limra Condiments,13.024131774902344,77.55974578857422,coffee_shop,gmaps_v2,18,7.93833427841408e-08
3670,ChIJP3Ui5pQ9rjsRw9aVuDPTN-A,Sai Prashanthi,12.98904037475586,77.5425796508789,clothing_store,gmaps_v2,14,7.92491016293536e-08
3671,19751043,Voosh Thalis & Bowls,12.9882785688,77.5380606204,restaurant,zomato,23,7.911748912736508e-08
3672,19470560,Machili,12.998410261,77.5700285286,restaurant,zomato,23,7.911748912736507e-08
3673,19875319,Manavarike Restaurant,12.986626776,77.5405782089,restaurant,zomato,23,7.911748912736507e-08
3674,19937995,Glazedd,13.00453404,77.5543390686,restaurant,zomato,23,7.911748912736507e-08
3675,ChIJv_9_hoQ9rjsRiJ3kFfceWrU,TAZZA KITCHEN,13.004205703735352,77.55296325683594,restaurant,gmaps_v2,14,7.872485085436425e-08
3676,ChIJ_yploxc9rjsRF5f4bVQffl0,J B Garments,13.029541015625,77.5295639038086,clothing_store,gmaps_v2,15,7.866873824180983e-08
3677,ChIJAQW2nm89rjsRdyKaHlreBX0,Street Food Idly Rice,13.024019241333008,77.54931640625,restaurant,gmaps_v2,12,7.857057855936588e-08
3678,ChIJM2QXoWM9rjsR0remTrG_p88,J.M Sounds & Lights,13.024948120117188,77.5563735961914,home_decor,gmaps_v2,12,7.845859306560202e-08
3679,ChIJxyO_8iAWrjsRnuh5o455GTU,RED BIRIYANI,12.991747856140137,77.56344604492188,restaurant,gmaps_v2,17,7.838763676832784e-08
3680,ChIJi4JJW6g9rjsRK_N4jmc9aHg,STYLE DOT INN,13.006928443908691,77.52567291259766,clothing_store,gmaps_v2,13,7.833113657677785e-08
3681,ChIJ51oguy8WrjsRB51s8qJttWk,"TOMMY HILFIGER STORE - SHOPPERS STOP, BANGALORE AIRPORT",13.00191593170166,77.57137298583984,clothing_store,gmaps_v2,6,7.831863466602064e-08
3682,ChIJHXHLWog9rjsRNXQ9GCFWYWI,Subham Hotel,12.997390747070312,77.55977630615234,restaurant,gmaps_v2,12,7.816153033815049e-08
3683,ChIJc5QMg2Q9rjsRjwxmA3Ojlmo,coorg condiments and charts,13.02418613433838,77.55599212646484,coffee_shop,gmaps_v2,19,7.810780279437325e-08
3684,ChIJLyTtHjMXrjsRjlLzWys8H-Y,JACK&JONES STORE,12.99164867401123,77.5704116821289,clothing_store,gmaps_v2,4,7.793814633861201e-08
3685,ChIJiTu33dQ9rjsRvqILd0Rpd9o,S L V Gobi Center,12.986875534057615,77.53228759765625,restaurant,gmaps_v2,12,7.756184545639413e-08
3686,ChIJgbsSdAw9rjsRw2scPbTYKrw,Mahalaxmi Restaurant & Catering,12.973959922790527,77.54922485351562,restaurant,gmaps_v2,13,7.751312332953258e-08
3687,ChIJqdX2roQ9rjsRPVTr8biwPuM,Sri Rama Coffee Works,13.004227638244627,77.55097961425781,coffee_shop,gmaps_v2,16,7.746572244665897e-08
3688,ChIJYft5wo49rjsRgm59RSfssdQ,Co-optex,12.973784446716309,77.54405212402344,clothing_store,gmaps_v2,7,7.709810147467082e-08
3689,ChIJ95JiOYA9rjsRIKFT13rFHRQ,HB MOTORS,12.999834060668944,77.53034210205078,shoe_store,gmaps_v2,11,7.704352180842605e-08
3690,ChIJdfT_IoI9rjsReOc25i0gye4,The Girls Collections,13.00893497467041,77.55567932128906,clothing_store,gmaps_v2,130,7.702119741669317e-08
3691,ChIJ1cKgXwk9rjsRhiNHgB2icy4,SSV BAKERY,13.014043807983398,77.53256225585938,coffee_shop,gmaps_v2,16,7.688888687482721e-08
3692,ChIJM5x4u509rjsR1fUpqm0Bg_o,Kitty Chats corner,13.008137702941896,77.54705810546875,coffee_shop,gmaps_v2,14,7.675742764631047e-08
3693,ChIJ6Yj4risWrjsRMfe2fQmZc4s,Golden Weave Boutique and Tailor,13.00742244720459,77.56427001953125,clothing_store,gmaps_v2,14,7.673713988171506e-08
3694,ChIJcag9xEk9rjsR2eZy_bnjUcw,Home Enterprises | Bird Net | Mosquito Mesh | Blinds | Pigeon Net,12.98622703552246,77.5340576171875,home_decor,gmaps_v2,130,7.668656923619563e-08
3695,ChIJrcZ5XuY9rjsRhxCs9u5vLac,Alankar Furniture,12.973445892333984,77.54315948486328,home_decor,gmaps_v2,16,7.64641274663122e-08
3696,ChIJaTjyb4g9rjsROZ6n3W7pgts,swetha mess,12.998653411865234,77.55982971191406,restaurant,gmaps_v2,13,7.62627972346922e-08
3697,ChIJdc0IpPU9rjsR2cVkmtvIDb4,Ferroplast Decors & Engg. Works,12.984978675842283,77.56012725830078,home_decor,gmaps_v2,18,7.608487585767629e-08
3698,ChIJKQ68It4XrjsRKYUqvnidSJQ,Amrutha Chicken Centre,13.033092498779297,77.56614685058594,restaurant,gmaps_v2,13,7.573529828137499e-08
3699,19823790,Urban Box,13.0075538,77.5469524,restaurant,zomato,22,7.567759829574049e-08
3700,18679531,Mr Savji,12.997836928,77.5548381731,restaurant,zomato,22,7.567759829574049e-08
3701,19830422,Yohan Kitchen,12.9969019513,77.5730044395,restaurant,zomato,22,7.567759829574049e-08
3702,19010800,Grameena Siripakaa,12.972535779,77.5387945399,restaurant,zomato,22,7.567759829574049e-08
3703,18572234,StikSnax,13.0108105914,77.554250434,restaurant,zomato,22,7.567759829574049e-08
3704,ChIJ8dYBBoU9rjsR00m4tbEHWVQ,Sri Gajanana Mess,13.001072883605955,77.55287170410156,restaurant,gmaps_v2,16,7.559391636035854e-08
3705,ChIJXwqZ9-g9rjsRF10ifOrzxP8,Silver Swan,12.977843284606934,77.54212188720703,jewelry_store,gmaps_v2,11,7.545964993815635e-08
3706,ChIJK6Ta-ZE9rjsRxi_abw1zBx8,Sri Vasavi Tiffin Center,12.993535041809082,77.5498046875,restaurant,gmaps_v2,19,7.542102028055755e-08
3707,ChIJ96QbF7sXrjsR_E0RS8N88d4,Behrouz Biryani Malleswaram,12.989497184753418,77.57225036621094,restaurant,gmaps_v2,4,7.540956774349708e-08
3708,ChIJYftOxzg9rjsRWjQsGp1Z0LU,VAN HEUSEN INNERWEAR,12.996484756469728,77.54000854492188,clothing_store,gmaps_v2,6,7.527941082518933e-08
3709,ChIJLyEtRm49rjsRHuRu1OlSPLc,Mahalakshmi Jewellers,13.03310775756836,77.56023406982422,jewelry_store,gmaps_v2,12,7.511292383077565e-08
3710,ChIJUwPQuRcWrjsRSYD2MhXdIRM,Gamesa,12.9872465133667,77.57550811767578,clothing_store,gmaps_v2,15,7.507320200244253e-08
3711,ChIJz-jkonQ9rjsRvXadcMT6TwI,Mahalakshmi Steel House,13.020729064941406,77.53496551513672,home_decor,gmaps_v2,15,7.495771597762843e-08
3712,ChIJsTCVoBQ9rjsRCETdrkJf-MA,Ashwathappa Building,13.026703834533691,77.537841796875,home_decor,gmaps_v2,12,7.486457606464587e-08
3713,ChIJHcjmuZAUrjsRHY2wAbBFc8I,Riya Electricals,12.983404159545898,77.54589080810547,home_decor,gmaps_v2,11,7.483501719038581e-08
3714,ChIJHR6aRD0WrjsRupc2dgW1IHk,Tasha,12.989591598510742,77.5749282836914,clothing_store,gmaps_v2,16,7.477321960127236e-08
3715,ChIJv3zjepI9rjsR6XXGWiR7V6M,New Born,12.990962028503418,77.55623626708984,clothing_store,gmaps_v2,18,7.447068378994268e-08
3716,ChIJ9TLiCHkXrjsRmN3DvxzPnRA,Donne Biriyani Point,12.996652603149414,77.57086944580078,restaurant,gmaps_v2,13,7.445655676981981e-08
3717,ChIJ89vYu5Q9rjsRFQuJAUodEZI,Kolkata famous kati roll,13.04041862487793,77.51844787597656,restaurant,gmaps_v2,13,7.411676321809902e-08
3718,ChIJw7sRRBsXrjsRm1y7bQN98Yw,U.S. Polo Assn.,12.99164581298828,77.5707778930664,clothing_store,gmaps_v2,16,7.410358685675627e-08
3719,ChIJOcDdT2A9rjsRauNzHEamR1o,Kaira,13.030972480773926,77.55960083007812,clothing_store,gmaps_v2,14,7.38576227824684e-08
3720,ChIJF_t6-JQ9rjsRv9Amg2gH2rw,Thandoori Roti and Paratha,12.973726272583008,77.53826904296875,restaurant,gmaps_v2,11,7.377437127971776e-08
3721,ChIJC2sMT5s9rjsRFAz2V8yZKyg,Sri Lakshmi Ranganatha Silks,13.003702163696287,77.55012512207031,clothing_store,gmaps_v2,14,7.374221304616261e-08
3722,ChIJeR_K7-Y9rjsRAx3cgMLRFhY,SLV tiffin and chats,12.97230625152588,77.54279327392578,restaurant,gmaps_v2,16,7.337914806304619e-08
3723,ChIJRUBTV5U9rjsRhXKhFYaKz1k,Sti Sangameshwara Roti Shop,13.031932830810549,77.55355072021484,restaurant,gmaps_v2,15,7.312592620384057e-08
3724,ChIJe3kCxu4XrjsRUVd8D0OuX-4,F Square RR Enterprises | Men's & Women's fashion clothing | Say It Loud,13.03579330444336,77.56719970703125,clothing_store,gmaps_v2,13,7.293646921027068e-08
3725,ChIJyyVBV9M9rjsRHlsdLjeqIh4,Prakash,13.031801223754885,77.52388000488281,coffee_shop,gmaps_v2,16,7.288583353904221e-08
3726,ChIJ4SjI1lgXrjsRE-p-milwifg,Classic collection,12.999165534973145,77.57280731201172,clothing_store,gmaps_v2,15,7.284062793049987e-08
3727,ChIJtcUulho-rjsRkz7nQ-vL0Yg,Al ISHA BIRYANI PALACE,12.967348098754885,77.5450668334961,restaurant,gmaps_v2,13,7.260921197652313e-08
3728,ChIJ7QVj8pM9rjsRWBgw_Q0l9Dc,Stiksnax - Orion Mall,13.011137008666992,77.55503845214844,restaurant,gmaps_v2,12,7.244973316763274e-08
3729,ChIJbZh78eQ9rjsRlsdMwY7VVYg,Indian Barbeque Chicken,12.97239589691162,77.5481185913086,restaurant,gmaps_v2,12,7.2342866847136e-08
3730,ChIJW5F52IU9rjsRFXv0GQ7EN1g,Mangalore Jewelery Works,13.001214981079102,77.55619049072266,jewelry_store,gmaps_v2,13,7.23142823210771e-08
3731,ChIJGcSC3_A9rjsRRtTqencXG7w,Srinivasa Cycle Works,12.97975254058838,77.55497741699219,shoe_store,gmaps_v2,13,7.227469726617232e-08
3732,55814,Just Bake,13.0090361202,77.5379902124,restaurant,zomato,21,7.223770746411592e-08
3733,18679418,Davanagere Bene Dosa Hotel,13.0085281461,77.5439601392,restaurant,zomato,21,7.223770746411592e-08
3734,19915960,Probasi Rannaghor,13.0410528,77.5541789,restaurant,zomato,21,7.223770746411592e-08
3735,19923052,Bake In Care,12.98421212,77.5559110567,restaurant,zomato,21,7.223770746411592e-08
3736,19256619,Wok Face,13.0004700021,77.5722812489,restaurant,zomato,21,7.223770746411592e-08
3737,20320102,Asia Seven,12.991711,77.570636,restaurant,zomato,21,7.223770746411592e-08
