id,name,lat,lng,cid,brand_id,brand_name,number_of_votes,place_url,source,category,created_at,date,number_of_reviews,reviews_per_day
ChIJ58kWHWM9rjsRKWhAZVT1ep4,Ayu Health Hospital - Department of Neurology,13.026324272155762,77.5390625,0x3bae3d631d16c9e7:0x9e7af55465406829,ayu,Ayu health,15,https://www.google.com/maps/place/?q=place_id:ChIJ58kWHWM9rjsRKWhAZVT1ep4,gmaps_v2,hospital,1687847039,1679635967.0,14.0,0.1578356638451106
ChIJjYGjjJc9rjsReHq4HTKdISE,Chord Road Hospital Private Limited,12.99797821044922,77.54045867919922,0x3bae3d978ca3818d:0x21219d321db87a78,chordroadhospital,chordroadhospital,407,https://www.google.com/maps/place/?q=place_id:ChIJjYGjjJc9rjsReHq4HTKdISE,gmaps_v2,hospital,1687847039,1463813765.0,429.0,0.15696239836230755
ChIJh0FQqCUWrjsRSIx6PbPYOIY,Citizen Skin Clinic,12.997770309448242,77.5708999633789,0x3bae1625a8504187:0x8638d8b33d7a8c48,N_A,N_A,168,https://www.google.com/maps/place/?q=place_id:ChIJh0FQqCUWrjsRSIx6PbPYOIY,gmaps_v2,clinic,1695212099,1602694762.0,265.0,0.15689167534080667
ChIJH-7mi7w9rjsRLu3peTV_15k,ChanRe Rheumatology And Immunology Center And Research,12.999068260192873,77.55023193359375,0x3bae3dbc8be6ee1f:0x99d77f3579e9ed2e,N_A,N_A,451,https://www.google.com/maps/place/?q=place_id:ChIJH-7mi7w9rjsRLu3peTV_15k,gmaps_v2,clinic,1695212099,1445429527.0,466.0,0.15600127618191073
ChIJj0D_FjwWrjsRtR349wcuP3M,Sathyasree Skin Hair Cosmetic & Laser Clinic,12.994025230407717,77.5778579711914,0x3bae163c16ff408f:0x733f2e07f7f81db5,N_A,N_A,70,https://www.google.com/maps/place/?q=place_id:ChIJj0D_FjwWrjsRtR349wcuP3M,gmaps_v2,clinic,1695212099,1656081764.0,72.0,0.15456039412900502
ChIJg84oYRY9rjsRAnMRrptKmeA,Ebisu Diagnostics,13.043267250061035,77.51122283935547,0x3bae3d166128ce83:0xe0994a9bae117302,N_A,N_A,212,https://www.google.com/maps/place/?q=place_id:ChIJg84oYRY9rjsRAnMRrptKmeA,gmaps_v2,clinic,1695212099,1575186204.0,214.0,0.15260706866630738
ChIJyc_Gy-g9rjsRBZgnk24L1B8,Hearing Health Care Clinic AS - Vijayanagar,12.979462623596191,77.53884887695312,0x3bae3de8cbc6cfc9:0x1fd40b6e93279805,hearingc,hearingc,87,https://www.google.com/maps/place/?q=place_id:ChIJyc_Gy-g9rjsRBZgnk24L1B8,gmaps_v2,clinic,1695212099,1645864973.0,125.0,0.1523249803848759
ChIJGTOvtqcWrjsRQQrpKRx1SWc,LifeCell International Pvt. Ltd,12.998041152954102,77.55070495605469,0x3bae16a7b6af3319:0x6749751c29e90a41,lifecell,Life Cell,305,https://www.google.com/maps/place/?q=place_id:ChIJGTOvtqcWrjsRQQrpKRx1SWc,gmaps_v2,clinic,1695212099,1520584404.0,330.0,0.15090389872007415
ChIJA0DTyJo9rjsR273c0RaLtno,Ankur Healthcare - Best | Famous | Top Andrology | IVF | Urology | Infertility Doctors | Hospital In Rajajinagar | Bangalore,13.000852584838867,77.5499496459961,0x3bae3d9ac8d34003:0x7ab68b16d1dcbddb,ankurhealthcare,ankurhealthcare,365,https://www.google.com/maps/place/?q=place_id:ChIJA0DTyJo9rjsR273c0RaLtno,gmaps_v2,clinic,1695212099,1483874958.0,377.0,0.14922128619124264
ChIJ8wUM8Z8XrjsRrmctIMoNpDM,Aster Labs,12.994284629821776,77.58042907714844,0x3bae179ff10c05f3:0x33a40dca202d67ae,asterlabs,Aster Labs,118,https://www.google.com/maps/place/?q=place_id:ChIJ8wUM8Z8XrjsRrmctIMoNpDM,gmaps_v2,clinic,1695212099,1626461370.0,130.0,0.14829224574476876
ChIJAYrYB5YXrjsRihcIfyyzc7c,Anand Diagnostic Laboratory (A Neuberg Associate),13.002252578735352,77.57867431640625,0x3bae179607d88a01:0xb773b32c7f08178a,anandlab,Anand Diagnostic Laboratory,262,https://www.google.com/maps/place/?q=place_id:ChIJAYrYB5YXrjsRihcIfyyzc7c,gmaps_v2,clinic,1695212099,1541296715.0,263.0,0.14707301773031342
ChIJEfL1fV0XrjsRQkFMQfpMGLk,Ganga Hospital (COFT Hospitals LLP) Bangalore,12.993698120117188,77.57134246826172,0x3bae175d7df5f211:0xb9184cfa414c4142,N_A,N_A,30,https://www.google.com/maps/place/?q=place_id:ChIJEfL1fV0XrjsRQkFMQfpMGLk,gmaps_v2,clinic,1695212099,1677472216.0,40.0,0.14611144842387067
ChIJC5XX1lU9rjsRQ0UwVxS8U1I,Eye Station Opticians,13.029407501220703,77.56124114990234,0x3bae3d55d6d7950b:0x5253bc1457304543,N_A,N_A,116,https://www.google.com/maps/place/?q=place_id:ChIJC5XX1lU9rjsRQ0UwVxS8U1I,gmaps_v2,clinic,1695212099,1625479947.0,129.0,0.14372710023347623
ChIJp-0UmnU9rjsRmA65Faf9k4w,Dr. Ankit Bhojani - MD General Physician,12.998099327087402,77.55329132080078,0x3bae3d759a14eda7:0x8c93fda715b90e98,N_A,N_A,55,https://www.google.com/maps/place/?q=place_id:ChIJp-0UmnU9rjsRmA65Faf9k4w,gmaps_v2,clinic,1687847039,1654756612.0,56.0,0.1436064877615511
ChIJgdMLtRk9rjsR4WB_hjW03Kc,Kangaroo Care Fertility,12.974470138549805,77.54222106933594,0x3bae3d19b50bd381:0xa7dcb435867f60e1,N_A,N_A,90,https://www.google.com/maps/place/?q=place_id:ChIJgdMLtRk9rjsR4WB_hjW03Kc,gmaps_v2,clinic,1695212099,1640168240.0,105.0,0.1412691650125766
ChIJAcnl0VY9rjsRYNekUXaDTfM,Vishwa Medical Admission Point (VMAP) - iKonect Bangalore,12.987475395202637,77.53758239746094,0x3bae3d56d1e5c901:0xf34d837651a4d760,vmap,vmap,50,https://www.google.com/maps/place/?q=place_id:ChIJAcnl0VY9rjsRYNekUXaDTfM,gmaps_v2,clinic,1687847039,1655271608.0,45.0,0.13261528297200426
ChIJgx31igEWrjsRFq9cwQS3Fdc,PILES AND FISTULA CLINIC,12.971139907836914,77.56348419189453,0x3bae16018af51d83:0xd715b704c15caf16,N_A,N_A,121,https://www.google.com/maps/place/?q=place_id:ChIJgx31igEWrjsRFq9cwQS3Fdc,gmaps_v2,clinic,1695212099,1615974037.0,146.0,0.1319365938051337
ChIJfyLUW2A9rjsRBo7vItLUe1U,Akshaya Dental Care,13.031272888183594,77.55951690673828,0x3bae3d605bd4227f:0x557bd4d222ef8e06,N_A,N_A,35,https://www.google.com/maps/place/?q=place_id:ChIJfyLUW2A9rjsRBo7vItLUe1U,gmaps_v2,clinic,1687847039,1664627537.0,60.0,0.130235351300816
ChIJwbOGZDoWrjsR92qwtiV_a2o,"Hair Transplant in Bangalore - Vtiara Hair & Skin Clinic, Malleshwarum.",12.999347686767578,77.57664489746094,0x3bae163a6486b3c1:0x6a6b7f25b6b06af7,N_A,N_A,250,https://www.google.com/maps/place/?q=place_id:ChIJwbOGZDoWrjsR92qwtiV_a2o,gmaps_v2,clinic,1695212099,1529064738.0,271.0,0.1300050742304598
ChIJUb0cyFg9rjsR4i4JXY2xCFw,SHARADA HEALTHCARE,13.035479545593262,77.55702209472656,0x3bae3d58c81cbd51:0x5c08b18d5d092ee2,N_A,N_A,28,https://www.google.com/maps/place/?q=place_id:ChIJUb0cyFg9rjsR4i4JXY2xCFw,gmaps_v2,hospital,1687847039,1669052568.0,26.0,0.12871870668772747
ChIJzZnfZoU9rjsRyYzfTsxttDA,Anand Diagnostic Laboratory (A Neuberg Associate),12.999425888061523,77.55203247070312,0x3bae3d8566df99cd:0x30b46dcc4edf8cc9,anandlab,Anand Diagnostic Laboratory,202,https://www.google.com/maps/place/?q=place_id:ChIJzZnfZoU9rjsRyYzfTsxttDA,gmaps_v2,clinic,1695212099,1555746793.0,204.0,0.12514080025035043
ChIJEVQ03SwXrjsRtnlCHP1rmEM,Dr. Mahesh C Gonchikar | Malleshwara Orthopaedic Centre and Polyclinic,13.002952575683594,77.5651626586914,0x3bae172cdd345411:0x43986bfd1c4279b6,N_A,N_A,114,https://www.google.com/maps/place/?q=place_id:ChIJEVQ03SwXrjsRtnlCHP1rmEM,gmaps_v2,clinic,1695212099,1615448661.0,139.0,0.12348514867175109
ChIJD1vWfRg9rjsRnfeRlHpSRNU,Ashwini Health Center,13.041109085083008,77.55793762207031,0x3bae3d187dd65b0f:0xd544527a9491f79d,N_A,N_A,75,https://www.google.com/maps/place/?q=place_id:ChIJD1vWfRg9rjsRnfeRlHpSRNU,gmaps_v2,clinic,1695212099,1642471269.0,102.0,0.12286496060073382
ChIJfSwHAHE9rjsRYTvdgyYFnaA,Tatkshana Ayurveda Hospital,13.019136428833008,77.5523910522461,0x3bae3d7100072c7d:0xa09d052683dd3b61,N_A,N_A,182,https://www.google.com/maps/place/?q=place_id:ChIJfSwHAHE9rjsRYTvdgyYFnaA,gmaps_v2,clinic,1695212099,1566060001.0,201.0,0.12175411970466016
ChIJF-5_ZD09rjsRqEUNL1I9e2w,Dr Anand Kumar K _ Hematologist _ BMT physician _Pediatric Oncologist,13.027920722961426,77.54289245605469,0x3bae3d3d647fee17:0x6c7b3d522f0d45a8,N_A,N_A,119,https://www.google.com/maps/place/?q=place_id:ChIJF-5_ZD09rjsRqEUNL1I9e2w,gmaps_v2,clinic,1695212099,1610534661.0,147.0,0.12142077326430212
ChIJz8RzD0o9rjsRR8Pcj_7tfq4,ESI Hospital - Main Branch Rajajinagar,12.990429878234863,77.55370330810547,0x3bae3d4a0f73c4cf:0xae7eedfe8fdcc347,N_A,N_A,86,https://www.google.com/maps/place/?q=place_id:ChIJz8RzD0o9rjsRR8Pcj_7tfq4,gmaps_v2,hospital,1687847039,1625924984.0,98.0,0.11999601757402915
ChIJL76ZNy0XrjsR7B2kU1lwc-Y,FirstCry Malleshwaram Bengaluru.,13.002904891967772,77.56919860839844,0x3bae172d3799be2f:0xe673705953a41dec,N_A,N_A,111,https://www.google.com/maps/place/?q=place_id:ChIJL76ZNy0XrjsR7B2kU1lwc-Y,gmaps_v2,clinic,1695212099,1614741400.0,116.0,0.11917878332335599
ChIJqbtR_gwXrjsRL7Zys0MFAbk,VIJAYSHEELA SPORTS-ORTHOPAEDICS & WELLNESS CENTRE,13.03574275970459,77.56768035888672,0x3bae170cfe51bba9:0xb9010543b372b62f,N_A,N_A,65,https://www.google.com/maps/place/?q=place_id:ChIJqbtR_gwXrjsRL7Zys0MFAbk,gmaps_v2,clinic,1695212099,1647014049.0,76.0,0.11651923677410185
ChIJkawOKwgVrjsR6ubQozX0hQw,Dr.Murali Mohan S - Best Neurosurgeon,13.02879524230957,77.53946685791016,0x3bae15082b0eac91:0xc85f435a3d0e6ea,drmuralimohan,drmuralimohan,226,https://www.google.com/maps/place/?q=place_id:ChIJkawOKwgVrjsR6ubQozX0hQw,gmaps_v2,hospital,1695212099,1526004464.0,238.0,0.11539904803941028
ChIJz2mDpYQ9rjsR-49pzQ30r00,Precision Fertility Clinic : Dr Akhila Anand,12.973801612854004,77.54417419433594,0x3bae3d84a58369cf:0x4daff40dcd698ffb,N_A,N_A,72,https://www.google.com/maps/place/?q=place_id:ChIJz2mDpYQ9rjsR-49pzQ30r00,gmaps_v2,clinic,1695212099,1640073614.0,78.0,0.11282138056567931
ChIJ2UlUcigWrjsRlmvas1qYuu0,Cera Care Health Care,12.996676445007324,77.5630874633789,0x3bae1628725449d9:0xedba985ab3da6b96,N_A,N_A,250,https://www.google.com/maps/place/?q=place_id:ChIJ2UlUcigWrjsRlmvas1qYuu0,gmaps_v2,clinic,1695212099,1503115418.0,249.0,0.11244337948764456
ChIJYxFNa_c9rjsRPf308iB_D1w,Best Trichologist,12.976153373718262,77.54242706298828,0x3bae3df76b4d1163:0x5c0f7f20f2f4fd3d,N_A,N_A,24,https://www.google.com/maps/place/?q=place_id:ChIJYxFNa_c9rjsRPf308iB_D1w,gmaps_v2,clinic,1687847039,1669211449.0,28.0,0.11127096056524102
ChIJy_Gfui8WrjsRPD5ReNN5DmU,Amplifon,13.003681182861328,77.56425476074219,0x3bae162fba9ff1cb:0x650e79d378513e3c,amplifon,Amplifon,107,https://www.google.com/maps/place/?q=place_id:ChIJy_Gfui8WrjsRPD5ReNN5DmU,gmaps_v2,clinic,1687847039,1604674787.0,118.0,0.11115245502791003
ChIJ58mTYtsXrjsRCsmI6NWVn48,Fear Tattoo Studio,13.02811050415039,77.57150268554688,0x3bae17db6293c9e7:0x8f9f95d5e888c90a,N_A,N_A,362,https://www.google.com/maps/place/?q=place_id:ChIJ58mTYtsXrjsRCsmI6NWVn48,gmaps_v2,hospital,1687847039,1402242514.0,365.0,0.10951086996958469
ChIJERa3Ulc9rjsRERRkHuIf0iQ,AV EYE HOSPITAL,12.997623443603516,77.54823303222656,0x3bae3d5752b71611:0x24d21fe21e641411,N_A,N_A,36,https://www.google.com/maps/place/?q=place_id:ChIJERa3Ulc9rjsRERRkHuIf0iQ,gmaps_v2,clinic,1695212099,1666780793.0,47.0,0.10940053193476233
ChIJPwYuWjwXrjsRZzKINAC-OFs,Ojas Physiotherapy and Wellness Center,13.007623672485352,77.56568908691406,0x3bae173c5a2e063f:0x5b38be0034883267,N_A,N_A,42,https://www.google.com/maps/place/?q=place_id:ChIJPwYuWjwXrjsRZzKINAC-OFs,gmaps_v2,clinic,1695212099,1661868856.0,54.0,0.1088316454401271
ChIJVfqXgyoWrjsRQfXoAqz_bEE,Cloudnine Fertility & IVF Center,13.007858276367188,77.56254577636719,0x3bae162a8397fa55:0x416cffac02e8f541,cloudninefertility,Cloudnine Fertility,190,https://www.google.com/maps/place/?q=place_id:ChIJVfqXgyoWrjsRQfXoAqz_bEE,gmaps_v2,clinic,1695212099,1542346953.0,199.0,0.10738876996853161
ChIJCYpnGZ49rjsRjaWNDNWl5pM,Nayana Ambulance Service - Ambulance in Rajajinagar Bangalore,12.984376907348633,77.54886627197266,0x3bae3d9e19678a09:0x93e6a5d50c8da58d,N_A,N_A,13,https://www.google.com/maps/place/?q=place_id:ChIJCYpnGZ49rjsRjaWNDNWl5pM,gmaps_v2,clinic,1695212099,1684674402.0,15.0,0.10658875463965228
ChIJHw77bO09rjsRWBKL08OgC7U,Citi Hospital,12.995606422424316,77.55110931396484,0x3bae3ded6cfb0e1f:0xb50ba0c3d38b1258,N_A,N_A,260,https://www.google.com/maps/place/?q=place_id:ChIJHw77bO09rjsRWBKL08OgC7U,gmaps_v2,clinic,1695212099,1480408450.0,272.0,0.10457922900555568
ChIJa3R68IU9rjsRAKLrj9mloUQ,Rao's Joint and Orthopaedic Clinic,12.979990005493164,77.55303955078125,0x3bae3d85f07a746b:0x44a1a5d98feba200,N_A,N_A,100,https://www.google.com/maps/place/?q=place_id:ChIJa3R68IU9rjsRAKLrj9mloUQ,gmaps_v2,clinic,1695212099,1612455643.0,114.0,0.10440273082742935
ChIJp6LSkyk9rjsRaglX3KC_K2M,"Dhanavantri Health Care, ENT Clinic Dr. R K Swathi",12.987293243408203,77.55071258544922,0x3bae3d2993d2a2a7:0x632bbfa0dc57096a,N_A,N_A,48,https://www.google.com/maps/place/?q=place_id:ChIJp6LSkyk9rjsRaglX3KC_K2M,gmaps_v2,clinic,1695212099,1655386384.0,72.0,0.10413372365066138
ChIJQRGT9dsXrjsRIqjS8WMkPss,Ramaiah Indic Specialty Ayurveda Restoration Hospital (RISA) - Ramaiah Ayurveda Hospital,13.028071403503418,77.5688247680664,0x3bae17dbf5931141:0xcb3e2463f1d2a822,ramaiahayurveda,ramaiahayurveda,131,https://www.google.com/maps/place/?q=place_id:ChIJQRGT9dsXrjsRIqjS8WMkPss,gmaps_v2,hospital,1695212099,1584165695.0,168.0,0.10192495742590638
ChIJKYBYeOA9rjsRUV_K5kozolU,Satellite dental clinic,12.99514865875244,77.55414581298828,0x3bae3de078588029:0x55a2334ae6ca5f51,N_A,N_A,13,https://www.google.com/maps/place/?q=place_id:ChIJKYBYeOA9rjsRUV_K5kozolU,gmaps_v2,hospital,1687847039,1676712527.0,15.0,0.10087554802581379
ChIJXakvzUU9rjsRdPoL8SuHJGY,Dr Robin Gupta,13.02879524230957,77.53946685791016,0x3bae3d45cd2fa95d:0x6624872bf10bfa74,N_A,N_A,13,https://www.google.com/maps/place/?q=place_id:ChIJXakvzUU9rjsRdPoL8SuHJGY,gmaps_v2,clinic,1687847039,1676526580.0,18.0,0.09921859175498096
ChIJ8ZFP_b89rjsRXum70QT6GW0,Anand Diagnostic Laboratory (A Neuberg Associate),12.98259162902832,77.53746032714844,0x3bae3dbffd4f91f1:0x6d19fa04d1bbe95e,anandlab,Anand Diagnostic Laboratory,151,https://www.google.com/maps/place/?q=place_id:ChIJ8ZFP_b89rjsRXum70QT6GW0,gmaps_v2,clinic,1695212099,1561366070.0,156.0,0.0974731943672382
ChIJR9hk4o09rjsR1jxEFP_jir8,Best Urticaria Treatment And Best Vitiligo Treatment And Cure In Bangalore,12.976153373718262,77.54242706298828,0x3bae3d8de264d847:0xbf8ae3ff14443cd6,N_A,N_A,21,https://www.google.com/maps/place/?q=place_id:ChIJR9hk4o09rjsR1jxEFP_jir8,gmaps_v2,clinic,1687847039,1669209330.0,27.0,0.09735102098653864
ChIJn8pWP4IjrjsRL76UkDYXcNU,Dr. Sagar Z,13.028156280517578,77.56987762451172,0x3bae23823f56ca9f:0xd57017369094be2f,N_A,N_A,22,https://www.google.com/maps/place/?q=place_id:ChIJn8pWP4IjrjsRL76UkDYXcNU,gmaps_v2,clinic,1695212099,1675569217.0,22.0,0.09676787754464951
ChIJHzolHoY9rjsRaCW668eoGNY,Aj Multispecialty Dental Clinic,12.975418090820312,77.55362701416016,0x3bae3d861e253a1f:0xd618a8c7ebba2568,N_A,N_A,20,https://www.google.com/maps/place/?q=place_id:ChIJHzolHoY9rjsRaCW668eoGNY,gmaps_v2,clinic,1687847039,1669986585.0,30.0,0.09675006021683435
ChIJq0R4cSkWrjsRPAISax75NB4,The Fracture & Orthopaedic Clinic,13.008130073547363,77.56350708007812,0x3bae1629717844ab:0x1e34f91e6b12023c,N_A,N_A,269,https://www.google.com/maps/place/?q=place_id:ChIJq0R4cSkWrjsRPAISax75NB4,gmaps_v2,clinic,1695212099,1454144433.0,282.0,0.09641110475595678
ChIJSQYI3yQWrjsR3KeN19ZZ_bA,HearFon - Hearing Aids & Speech Therapy Clinic,12.996659278869627,77.57051849365234,0x3bae1624df080649:0xb0fd59d6d78da7dc,hearfon,HearFon,224,https://www.google.com/maps/place/?q=place_id:ChIJSQYI3yQWrjsR3KeN19ZZ_bA,gmaps_v2,clinic,1695212099,1493622168.0,228.0,0.0960047950013932
ChIJwxts71E9rjsR0O-22MkKrNg,Vital Diagnostics,13.032537460327148,77.55860137939453,0x3bae3d51ef6c1bc3:0xd8ac0ac9d8b6efd0,N_A,N_A,205,https://www.google.com/maps/place/?q=place_id:ChIJwxts71E9rjsR0O-22MkKrNg,gmaps_v2,clinic,1695212099,1509543039.0,213.0,0.09539553870741846
ChIJnfH7ytA8rjsRt-zeinLVcTQ,RHEA CLINIC,13.043783187866213,77.5102310180664,0x3bae3cd0cafbf19d:0x3471d5728adeecb7,N_A,N_A,89,https://www.google.com/maps/place/?q=place_id:ChIJnfH7ytA8rjsRt-zeinLVcTQ,gmaps_v2,clinic,1695212099,1613463615.0,114.0,0.09406412967853936
ChIJTxBc2Kw9rjsRF3ZaOzjy2qE,"Madhavbaug Clinic - Basaveshwar nagar, Banglore",12.988296508789062,77.53636169433594,0x3bae3dacd85c104f:0xa1daf2383b5a7617,madhavbaug,Madhavbaug,33,https://www.google.com/maps/place/?q=place_id:ChIJTxBc2Kw9rjsRF3ZaOzjy2qE,gmaps_v2,hospital,1687847039,1657338999.0,47.0,0.09345733124776288
ChIJX-3MEO49rjsRtBdpj8eJBaA,Dr. Pavan Rasalkar (Interventional Cardiologist ) - Rajajinagar,12.998091697692873,77.5533218383789,0x3bae3dee10cced5f:0xa00589c78f6917b4,N_A,N_A,38,https://www.google.com/maps/place/?q=place_id:ChIJX-3MEO49rjsRtBdpj8eJBaA,gmaps_v2,clinic,1687847039,1652453002.0,38.0,0.0927613880270284
ChIJV1Z6KJQ9rjsRYXp5UyPdw1M,New Varalakshmi Hospital,12.998762130737305,77.55511474609375,0x3bae3d94287a5657:0x53c3dd2353797a61,N_A,N_A,121,https://www.google.com/maps/place/?q=place_id:ChIJV1Z6KJQ9rjsRYXp5UyPdw1M,gmaps_v2,clinic,1695212099,1581593910.0,135.0,0.09201343633456435
ChIJyxb8C4QXrjsRCtnDjv68C_c,Dr Anand Cardio Care,13.004549980163574,77.57067108154297,0x3bae17840bfc16cb:0xf70bbcfe8ec3d90a,N_A,N_A,17,https://www.google.com/maps/place/?q=place_id:ChIJyxb8C4QXrjsRCtnDjv68C_c,gmaps_v2,clinic,1687847039,1671772735.0,17.0,0.09137565147455218
ChIJycwfi309rjsRA7fYPyCa-es,Metropolis Healthcare Ltd - Best Diagnostic Centre In Basaveshwaranagar,12.986010551452637,77.53736877441406,0x3bae3d7d8b1fccc9:0xebf99a203fd8b703,metropolisindia,Metropolis Healthcare,37,https://www.google.com/maps/place/?q=place_id:ChIJycwfi309rjsRA7fYPyCa-es,gmaps_v2,clinic,1695212099,1660208653.0,55.0,0.09132815094833806
ChIJW6EHL2s9rjsRKcH1jmRso3c,Dr Mahesh Rajashekaraiah,13.029006004333496,77.53958129882812,0x3bae3d6b2f07a15b:0x77a36c648ef5c129,N_A,N_A,82,https://www.google.com/maps/place/?q=place_id:ChIJW6EHL2s9rjsRKcH1jmRso3c,gmaps_v2,clinic,1687847039,1609915926.0,105.0,0.09091105884757478
ChIJh6tvdPY9rjsR-yxX9PF-3_E,Optical square Contact Lens Eye Clinic Rajajinager,13.003839492797852,77.55009460449219,0x3bae3df6746fab87:0xf1df7ef1f4572cfb,N_A,N_A,118,https://www.google.com/maps/place/?q=place_id:ChIJh6tvdPY9rjsR-yxX9PF-3_E,gmaps_v2,clinic,1695212099,1582648642.0,133.0,0.09057291124241147
ChIJ0f2V_709rjsRFsY9kmBaqj8,Supra Hospital Basveshwarnagar,12.9928617477417,77.53873443603516,0x3bae3dbdff95fdd1:0x3faa5a60923dc616,N_A,N_A,197,https://www.google.com/maps/place/?q=place_id:ChIJ0f2V_709rjsRFsY9kmBaqj8,gmaps_v2,hospital,1687847039,1497878173.0,243.0,0.0895978396796873
ChIJn5Fm9DYWrjsR9bHjIFDasDo,Summit Dental Clinic,13.00458526611328,77.58153533935547,0x3bae1636f466919f:0x3ab0da5020e3b1f5,N_A,N_A,170,https://www.google.com/maps/place/?q=place_id:ChIJn5Fm9DYWrjsR9bHjIFDasDo,gmaps_v2,clinic,1695212099,1531059348.0,168.0,0.0894776353763331
ChIJ-xtEdk49rjsRzd88-Avlj54,Lap Mac,13.001822471618652,77.52753448486328,0x3bae3d4e76441bfb:0x9e8fe50bf83cdfcd,N_A,N_A,16,https://www.google.com/maps/place/?q=place_id:ChIJ-xtEdk49rjsRzd88-Avlj54,gmaps_v2,hospital,1687847039,1672327593.0,27.0,0.08907534457093379
ChIJxVkKF5w9rjsR4TReEBVROC0,Skin Lumina Dermatology Clinic,13.00632667541504,77.5496597290039,0x3bae3d9c170a59c5:0x2d385115105e34e1,N_A,N_A,148,https://www.google.com/maps/place/?q=place_id:ChIJxVkKF5w9rjsR4TReEBVROC0,gmaps_v2,hospital,1687847039,1543665964.0,168.0,0.08868847731923209
ChIJkx5MS6M9rjsRnmMugfIYQPU,VISHAL OPTICIANS ವಿಶಾಲ್ ಆಪ್ಟಿಕಲ್,12.987299919128418,77.53736114501953,0x3bae3da34b4c1e93:0xf54018f2812e639e,N_A,N_A,25,https://www.google.com/maps/place/?q=place_id:ChIJkx5MS6M9rjsRnmMugfIYQPU,gmaps_v2,clinic,1695212099,1670591973.0,28.0,0.0877331009597595
ChIJ1Tl3Ztc8rjsRX-jAyIPweDs,SUMERU DENTAL CARE,13.04298496246338,77.51216888427734,0x3bae3cd7667739d5:0x3b78f083c8c0e85f,N_A,N_A,148,https://www.google.com/maps/place/?q=place_id:ChIJ1Tl3Ztc8rjsRX-jAyIPweDs,gmaps_v2,clinic,1695212099,1549278606.0,152.0,0.08762347653804188
ChIJCVHCmSQWrjsRPm2wUE3T2vg,Le Yantra- Spine & Sports Clinic,12.99498176574707,77.57195281982422,0x3bae162499c25109:0xf8dad34d50b06d3e,N_A,N_A,177,https://www.google.com/maps/place/?q=place_id:ChIJCVHCmSQWrjsRPm2wUE3T2vg,gmaps_v2,clinic,1695212099,1519978860.0,205.0,0.08727111412920924
ChIJATXqyuU9rjsRSlMp-mTfhIQ,Bangalore Child Neurology and Rehabilitation Center,12.97357940673828,77.54619598388672,0x3bae3de5caea3501:0x8484df64fa29534a,N_A,N_A,214,https://www.google.com/maps/place/?q=place_id:ChIJATXqyuU9rjsRSlMp-mTfhIQ,gmaps_v2,clinic,1695212099,1480321977.0,224.0,0.08604211225679327
ChIJmSUhyPoXrjsRVDQ9mw9oiiQ,"Dr Sahana P Raju - Best Dermatologist ,Cosmetologist and Paediatric Dermatologist in Malleshwaram Bangalore",13.005512237548828,77.57184600830078,0x3bae17fac8212599:0x248a680f9b3d3454,practo,Practo,24,https://www.google.com/maps/place/?q=place_id:ChIJmSUhyPoXrjsRVDQ9mw9oiiQ,gmaps_v2,clinic,1695212099,1670847634.0,21.0,0.08510755315169038
ChIJKeO2oDkXrjsR0bKjSa1fSFs,Paediatric Orthopaedics and clubfoot clinic,13.007848739624023,77.56678771972656,0x3bae1739a0b6e329:0x5b485fad49a3b2d1,N_A,N_A,100,https://www.google.com/maps/place/?q=place_id:ChIJKeO2oDkXrjsR0bKjSa1fSFs,gmaps_v2,clinic,1695212099,1593512669.0,105.0,0.0849562283682416
ChIJs5T77ksXrjsRmvgcGb8bRs8,Kosmoderma Skin & Hair Clinics RMV Extension,13.027921676635742,77.57325744628906,0x3bae174beefb94b3:0xcf461bbf191cf89a,N_A,N_A,51,https://www.google.com/maps/place/?q=place_id:ChIJs5T77ksXrjsRmvgcGb8bRs8,gmaps_v2,clinic,1695212099,1643251935.0,69.0,0.08480342748725736
ChIJe68V63A9rjsR70D70Ws3STE,Tiny Palms Child & Adult Therapy Centre,12.994640350341797,77.55265045166016,0x3bae3d70eb15af7b:0x3149376bd1fb40ef,N_A,N_A,31,https://www.google.com/maps/place/?q=place_id:ChIJe68V63A9rjsR70D70Ws3STE,gmaps_v2,clinic,1695212099,1663602802.0,32.0,0.08473456401134134
ChIJZ5mugNc8rjsReKQcWaQgokc,Naik Skin Clinic,13.04269313812256,77.5128173828125,0x3bae3cd780ae9967:0x47a220a4591ca478,N_A,N_A,87,https://www.google.com/maps/place/?q=place_id:ChIJZ5mugNc8rjsReKQcWaQgokc,gmaps_v2,hospital,1687847039,1598438224.0,141.0,0.08407224723870907
ChIJM7mH7e4XrjsRcs0NPT4KgqI,Dr. Badarayan’s Pediatric & Rheumatology clinic,13.006814002990724,77.56433868408203,0x3bae17eeed87b933:0xa2820a3e3d0dcd72,N_A,N_A,32,https://www.google.com/maps/place/?q=place_id:ChIJM7mH7e4XrjsRcs0NPT4KgqI,gmaps_v2,clinic,1695212099,1662213486.0,34.0,0.08378533970503547
ChIJRTkjkCU9rjsRcrnKkLB4bRo,Vijayanagar Physiotherapy Clinic,12.973104476928713,77.53791809082031,0x3bae3d2590233945:0x1a6d78b090cab972,N_A,N_A,19,https://www.google.com/maps/place/?q=place_id:ChIJRTkjkCU9rjsRcrnKkLB4bRo,gmaps_v2,clinic,1695212099,1675615059.0,19.0,0.08376775268101713
