"id","name","lat","lng","cid","number_of_votes","place_url","source","category","created_at"
"ChIJyWI9SGYXrjsRkmZJv5VkLeQ","Jayoti silk&sarees","13.007733345031738","77.56458282470703","0x3bae1766483d62c9:0xe42d6495bf496692","0","https://www.google.com/maps/place/?q=place_id:ChIJyWI9SGYXrjsRkmZJv5VkLeQ","gmaps_v2","clothing_store","1687847039"
"ChIJ8Z9LWV8XrjsRXceZLO9dCpQ","Krishna fashions srp","12.994683265686035","77.56861114501953","0x3bae175f594b9ff1:0x940a5def2c99c75d","2","https://www.google.com/maps/place/?q=place_id:ChIJ8Z9LWV8XrjsRXceZLO9dCpQ","gmaps_v2","clothing_store","1687847039"
"ChIJO_TJWs89rjsRG8YX2j_7vTw","Queens collections","12.992938995361328","77.53904724121094","0x3bae3dcf5ac9f43b:0x3cbdfb3fda17c61b","1","https://www.google.com/maps/place/?q=place_id:ChIJO_TJWs89rjsRG8YX2j_7vTw","gmaps_v2","clothing_store","1687847039"
"ChIJT_0HMRc9rjsREslB_ECNIS8","Sarvastraa","12.998172760009766","77.55304718017578","0x3bae3d173107fd4f:0x2f218d40fc41c912","0","https://www.google.com/maps/place/?q=place_id:ChIJT_0HMRc9rjsREslB_ECNIS8","gmaps_v2","clothing_store","1687847039"
"ChIJ7UF-LZY9rjsR--FbzRhKjzc","Pushpak Textiles","12.995475769042969","77.53968048095703","0x3bae3d962d7e41ed:0x378f4a18cd5be1fb","2","https://www.google.com/maps/place/?q=place_id:ChIJ7UF-LZY9rjsR--FbzRhKjzc","gmaps_v2","clothing_store","1687847039"
"ChIJ2fXnY5g9rjsR0RqzCMjQAg0","KING DRESSES","12.996540069580078","77.52864837646484","0x3bae3d9863e7f5d9:0xd02d0c808b31ad1","5","https://www.google.com/maps/place/?q=place_id:ChIJ2fXnY5g9rjsR0RqzCMjQAg0","gmaps_v2","clothing_store","1687847039"
"ChIJ5fGuAVU9rjsR-ljgYYlPSA8","Manju Baga Shop Manjunata M C","12.9862060546875","77.54195404052734","0x3bae3d5501aef1e5:0xf484f8961e058fa","0","https://www.google.com/maps/place/?q=place_id:ChIJ5fGuAVU9rjsR-ljgYYlPSA8","gmaps_v2","clothing_store","1687847039"
"ChIJaaMcoIE9rjsRS1TgvCPvByQ","Broadway Fashion","13.007843971252441","77.55766296386719","0x3bae3d81a01ca369:0x2407ef23bce0544b","0","https://www.google.com/maps/place/?q=place_id:ChIJaaMcoIE9rjsRS1TgvCPvByQ","gmaps_v2","clothing_store","1687847039"
"ChIJI4DQqiAWrjsRTMqjO-K4nhU","Sri Sai Silks And Sarees","12.993796348571777","77.56184387207031","0x3bae1620aad08023:0x159eb8e23ba3ca4c","1","https://www.google.com/maps/place/?q=place_id:ChIJI4DQqiAWrjsRTMqjO-K4nhU","gmaps_v2","clothing_store","1687847039"
"ChIJB-K_IG09rjsRQn3DjFDYYZQ","Arjun room","13.008222579956055","77.53085327148438","0x3bae3d6d20bfe207:0x9461d8508cc37d42","0","https://www.google.com/maps/place/?q=place_id:ChIJB-K_IG09rjsRQn3DjFDYYZQ","gmaps_v2","clothing_store","1687847039"
"ChIJ34-rnFsXrjsRpUs8RoFnDTQ","Mohan kumar textiles","12.994751930236816","77.5622329711914","0x3bae175b9cab8fdf:0x340d6781463c4ba5","0","https://www.google.com/maps/place/?q=place_id:ChIJ34-rnFsXrjsRpUs8RoFnDTQ","gmaps_v2","clothing_store","1687847039"
"ChIJqdTYzR8WrjsRpVsqVQ51vSg","VIBGYOR","12.985759735107422","77.5627670288086","0x3bae161fcdd8d4a9:0x28bd750e552a5ba5","7","https://www.google.com/maps/place/?q=place_id:ChIJqdTYzR8WrjsRpVsqVQ51vSg","gmaps_v2","clothing_store","1687847039"
"ChIJeY_fpb49rjsR5elZOFPTmh4","Bharath Times","12.992171287536621","77.53409576416016","0x3bae3dbea5df8f79:0x1e9ad3533859e9e5","6","https://www.google.com/maps/place/?q=place_id:ChIJeY_fpb49rjsR5elZOFPTmh4","gmaps_v2","clothing_store","1687847039"
"ChIJp6qcTPM9rjsRXhGBWKAmAkk","Sree Bhavani Collections","12.987762451171875","77.55516815185547","0x3bae3df34c9caaa7:0x490226a05881115e","0","https://www.google.com/maps/place/?q=place_id:ChIJp6qcTPM9rjsRXhGBWKAmAkk","gmaps_v2","clothing_store","1687847039"
"ChIJf59vIz0XrjsRtDptfI8IMZo","Teja Mens Wear Vadithe Rangla Naik","12.99676513671875","77.57156372070312","0x3bae173d236f9f7f:0x9a31088f7c6d3ab4","0","https://www.google.com/maps/place/?q=place_id:ChIJf59vIz0XrjsRtDptfI8IMZo","gmaps_v2","clothing_store","1687847039"
"ChIJI3W7gOY9rjsRYVzz-uH1v54","J M Silks","12.973251342773438","77.54447174072266","0x3bae3de680bb7523:0x9ebff5e1faf35c61","2","https://www.google.com/maps/place/?q=place_id:ChIJI3W7gOY9rjsRYVzz-uH1v54","gmaps_v2","clothing_store","1687847039"
"ChIJ74I3d6M9rjsRzEeLeF-5hvQ","B boys (BATTE ANGADI)","13.007280349731445","77.54850006103516","0x3bae3da3773782ef:0xf486b95f788b47cc","7","https://www.google.com/maps/place/?q=place_id:ChIJ74I3d6M9rjsRzEeLeF-5hvQ","gmaps_v2","clothing_store","1687847039"
"ChIJcVBfTsk9rjsRR7t5DUeIwvQ","Samruddhi cotton point","12.980466842651367","77.54285430908203","0x3bae3dc94e5f5071:0xf4c288470d79bb47","0","https://www.google.com/maps/place/?q=place_id:ChIJcVBfTsk9rjsRR7t5DUeIwvQ","gmaps_v2","clothing_store","1687847039"
"ChIJHRUT1SI9rjsRgPfm-K-qk4s","A.N.Time Centre","13.034497261047363","77.52742767333984","0x3bae3d22d513151d:0x8b93aaaff8e6f780","0","https://www.google.com/maps/place/?q=place_id:ChIJHRUT1SI9rjsRgPfm-K-qk4s","gmaps_v2","clothing_store","1687847039"
"ChIJLTix2YA9rjsRN5jEc7Q2SlU","Avarnya's Boutique","12.999716758728027","77.54019927978516","0x3bae3d80d9b1382d:0x554a36b473c49837","0","https://www.google.com/maps/place/?q=place_id:ChIJLTix2YA9rjsRN5jEc7Q2SlU","gmaps_v2","clothing_store","1687847039"
"ChIJ_Qk-tb89rjsRSFgwbmlkqNQ","Shlok (The Fashion Mantra)","12.98989486694336","77.53738403320312","0x3bae3dbfb53e09fd:0xd4a864696e305848","27","https://www.google.com/maps/place/?q=place_id:ChIJ_Qk-tb89rjsRSFgwbmlkqNQ","gmaps_v2","clothing_store","1687847039"
"ChIJNbdu1RwWrjsRJ6ddP2kMVv4","Shri Vinayaka Venkateshwara Sarees & Fancy Stores","12.977174758911133","77.56487274169922","0x3bae161cd56eb735:0xfe560c693f5da727","0","https://www.google.com/maps/place/?q=place_id:ChIJNbdu1RwWrjsRJ6ddP2kMVv4","gmaps_v2","clothing_store","1687847039"
"ChIJ44gCrJ89rjsRONMmPTJuRj0","ABHISHEK FASHION","13.007575035095215","77.55445098876953","0x3bae3d9fac0288e3:0x3d466e323d26d338","0","https://www.google.com/maps/place/?q=place_id:ChIJ44gCrJ89rjsRONMmPTJuRj0","gmaps_v2","clothing_store","1687847039"
"ChIJCZSgZ9sXrjsR_4k1ww-r61M","Wardrobe","13.027732849121094","77.57186889648438","0x3bae17db67a09409:0x53ebab0fc33589ff","16","https://www.google.com/maps/place/?q=place_id:ChIJCZSgZ9sXrjsR_4k1ww-r61M","gmaps_v2","clothing_store","1687847039"
"ChIJRwG-dyUWrjsRgW3qyYszYUI","Shreyya Silk & Sarees","12.999129295349121","77.5706558227539","0x3bae162577be0147:0x4261338bc9ea6d81","0","https://www.google.com/maps/place/?q=place_id:ChIJRwG-dyUWrjsRgW3qyYszYUI","gmaps_v2","clothing_store","1687847039"
"ChIJ7_ObKRQ9rjsR90LxH7MzLh8","Doranala Silks","13.006885528564453","77.54974365234375","0x3bae3d14299bf3ef:0x1f2e33b31ff142f7","7","https://www.google.com/maps/place/?q=place_id:ChIJ7_ObKRQ9rjsR90LxH7MzLh8","gmaps_v2","clothing_store","1687847039"
"ChIJf5wwLoc9rjsRjqAFRpqAuig","Shivam Textile","13.00617790222168","77.55671691894531","0x3bae3d872e309c7f:0x28ba809a4605a08e","2","https://www.google.com/maps/place/?q=place_id:ChIJf5wwLoc9rjsRjqAFRpqAuig","gmaps_v2","clothing_store","1687847039"
"ChIJq9D8B3I9rjsRJ-7qpVdPAvU","Sbm Trading Co","13.027669906616211","77.55851745605469","0x3bae3d7207fcd0ab:0xf5024f57a5eaee27","0","https://www.google.com/maps/place/?q=place_id:ChIJq9D8B3I9rjsRJ-7qpVdPAvU","gmaps_v2","clothing_store","1687847039"
"ChIJ9_KnvC0XrjsR5PYV4EnRMBQ","Sri Paramparaya Boutique","12.999068260192871","77.5653305053711","0x3bae172dbca7f2f7:0x1430d149e015f6e4","4","https://www.google.com/maps/place/?q=place_id:ChIJ9_KnvC0XrjsR5PYV4EnRMBQ","gmaps_v2","clothing_store","1687847039"
"ChIJL2LCcyEWrjsR5B0q8G8Zsac","Sri Naiya Fashion","12.99169921875","77.56654357910156","0x3bae162173c2622f:0xa7b1196ff02a1de4","0","https://www.google.com/maps/place/?q=place_id:ChIJL2LCcyEWrjsR5B0q8G8Zsac","gmaps_v2","clothing_store","1687847039"
"ChIJnTufAiMWrjsRS2b7s934fIY","Happily Unmarried","12.991511344909668","77.57115936279297","0x3bae1623029f3b9d:0x867cf8ddb3fb664b","0","https://www.google.com/maps/place/?q=place_id:ChIJnTufAiMWrjsRS2b7s934fIY","gmaps_v2","clothing_store","1687847039"
"ChIJdd7ge9c8rjsRY7DFweBwTwM","Riddhika Fashions","13.042732238769531","77.51282501220703","0x3bae3cd77be0de75:0x34f70e0c1c5b063","0","https://www.google.com/maps/place/?q=place_id:ChIJdd7ge9c8rjsRY7DFweBwTwM","gmaps_v2","clothing_store","1687847039"
"ChIJj0D_FjwWrjsRUPFZwn-Sfg0","Jai Bharath Emporium","12.99559211730957","77.57811737060547","0x3bae163c16ff408f:0xd7e927fc259f150","6","https://www.google.com/maps/place/?q=place_id:ChIJj0D_FjwWrjsRUPFZwn-Sfg0","gmaps_v2","clothing_store","1687847039"
"ChIJjadoERU9rjsRSMOW7wnezGI","Bhairav textorium","13.03533935546875","77.52648162841797","0x3bae3d151168a78d:0x62ccde09ef96c348","77","https://www.google.com/maps/place/?q=place_id:ChIJjadoERU9rjsRSMOW7wnezGI","gmaps_v2","clothing_store","1687847039"
"ChIJ0b_ekuA9rjsRYI9V7oLuHTc","Bharath Khadi Gramodyoga Sangha","12.993866920471191","77.53263854980469","0x3bae3de092debfd1:0x371dee82ee558f60","0","https://www.google.com/maps/place/?q=place_id:ChIJ0b_ekuA9rjsRYI9V7oLuHTc","gmaps_v2","clothing_store","1687847039"
"ChIJGyC3wmIXrjsRAmD1KZFggsQ","Dharisu Studios","13.005685806274414","77.57893371582031","0x3bae1762c2b7201b:0xc482609129f56002","21","https://www.google.com/maps/place/?q=place_id:ChIJGyC3wmIXrjsRAmD1KZFggsQ","gmaps_v2","clothing_store","1687847039"
"ChIJDd5xH6o9rjsRo_jfBgowSBA","MARUTHI H FASHION","12.97823429107666","77.53609466552734","0x3bae3daa1f71de0d:0x1048300a06dff8a3","0","https://www.google.com/maps/place/?q=place_id:ChIJDd5xH6o9rjsRo_jfBgowSBA","gmaps_v2","clothing_store","1687847039"
"ChIJFe4WeB8WrjsROyN95Ljzg3c","K V Garments","12.987716674804688","77.56488800048828","0x3bae161f7816ee15:0x7783f3b8e47d233b","0","https://www.google.com/maps/place/?q=place_id:ChIJFe4WeB8WrjsROyN95Ljzg3c","gmaps_v2","clothing_store","1687847039"
"ChIJ6W_yxnw9rjsRrPrUUuHiYR8","B.V.M.Raj Stich Wear","13.021013259887695","77.55789947509766","0x3bae3d7cc6f26fe9:0x1f61e2e152d4faac","1","https://www.google.com/maps/place/?q=place_id:ChIJ6W_yxnw9rjsRrPrUUuHiYR8","gmaps_v2","clothing_store","1687847039"
"ChIJLdnirfM9rjsRON1IVsU1NHg","Leather And Leather","12.98434066772461","77.55369567871094","0x3bae3df3ade2d92d:0x783435c55648dd38","0","https://www.google.com/maps/place/?q=place_id:ChIJLdnirfM9rjsRON1IVsU1NHg","gmaps_v2","clothing_store","1687847039"
"ChIJ5V4tYyUWrjsRuAOQ-PexohI","Roopam Kids Wear","12.999874114990234","77.5712661743164","0x3bae1625632d5ee5:0x12a2b1f7f89003b8","84","https://www.google.com/maps/place/?q=place_id:ChIJ5V4tYyUWrjsRuAOQ-PexohI","gmaps_v2","clothing_store","1687847039"
"ChIJP_0RrRM9rjsRwi9vSrZ1IiI","Polyglot Uniq Creations","13.023812294006348","77.5355453491211","0x3bae3d13ad11fd3f:0x222275b64a6f2fc2","1","https://www.google.com/maps/place/?q=place_id:ChIJP_0RrRM9rjsRwi9vSrZ1IiI","gmaps_v2","clothing_store","1687847039"
"ChIJUzwg0hM9rjsR8-MxWjZsXT8","Sikandr shop","13.023852348327637","77.55274200439453","0x3bae3d13d2203c53:0x3f5d6c365a31e3f3","0","https://www.google.com/maps/place/?q=place_id:ChIJUzwg0hM9rjsR8-MxWjZsXT8","gmaps_v2","clothing_store","1687847039"
"ChIJiQ4SjA09rjsRGMtb1nq6rK4","Devanarayan Fashion","13.02041244506836","77.5350570678711","0x3bae3d0d8c120e89:0xaeacba7ad65bcb18","0","https://www.google.com/maps/place/?q=place_id:ChIJiQ4SjA09rjsRGMtb1nq6rK4","gmaps_v2","clothing_store","1687847039"
"ChIJnfpW4Pc9rjsRu42c_7CKMLw","GAJANAND TEXTILES","12.978046417236328","77.5388412475586","0x3bae3df7e056fa9d:0xbc308ab0ff9c8dbb","1","https://www.google.com/maps/place/?q=place_id:ChIJnfpW4Pc9rjsRu42c_7CKMLw","gmaps_v2","clothing_store","1687847039"
"ChIJI4LnUAc9rjsRqns30UkiLIs","Shobha designer creations","13.003948211669922","77.5442123413086","0x3bae3d0750e78223:0x8b2c2249d1377baa","0","https://www.google.com/maps/place/?q=place_id:ChIJI4LnUAc9rjsRqns30UkiLIs","gmaps_v2","clothing_store","1687847039"
"ChIJ4aaUZPA9rjsR7p5rw0MvqK4","S U Apparels","12.974817276000977","77.5524673461914","0x3bae3df06494a6e1:0xaea82f43c36b9eee","0","https://www.google.com/maps/place/?q=place_id:ChIJ4aaUZPA9rjsR7p5rw0MvqK4","gmaps_v2","clothing_store","1687847039"
"ChIJnXt5kCUWrjsROl5Mv_Dv-ko","Aakruthi Fashion Studio","12.999013900756836","77.56982421875","0x3bae162590797b9d:0x4afaeff0bf4c5e3a","28","https://www.google.com/maps/place/?q=place_id:ChIJnXt5kCUWrjsROl5Mv_Dv-ko","gmaps_v2","clothing_store","1687847039"
"ChIJq5AtPSQ9rjsR0JiCGoOBvYY","Sri sai collection","12.972662925720215","77.54412078857422","0x3bae3d243d2d90ab:0x86bd81831a8298d0","0","https://www.google.com/maps/place/?q=place_id:ChIJq5AtPSQ9rjsR0JiCGoOBvYY","gmaps_v2","clothing_store","1687847039"
"ChIJw_zK-0QXrjsRiFFc0ss4ewY","Ranganath clothes shop","12.997160911560059","77.57233428955078","0x3bae1744fbcafcc3:0x67b38cbd25c5188","0","https://www.google.com/maps/place/?q=place_id:ChIJw_zK-0QXrjsRiFFc0ss4ewY","gmaps_v2","clothing_store","1687847039"
"ChIJCy_epIQ9rjsRPryV2e59UCY","SRI TIMES","13.003886222839355","77.55171966552734","0x3bae3d84a4de2f0b:0x26507deed995bc3e","5","https://www.google.com/maps/place/?q=place_id:ChIJCy_epIQ9rjsRPryV2e59UCY","gmaps_v2","clothing_store","1687847039"
"ChIJny_s8B8WrjsRhJ_BSzMpwFc","Jeevan Ladies Stitch Wear","12.987727165222168","77.56303405761719","0x3bae161ff0ec2f9f:0x57c029334bc19f84","0","https://www.google.com/maps/place/?q=place_id:ChIJny_s8B8WrjsRhJ_BSzMpwFc","gmaps_v2","clothing_store","1687847039"
"ChIJJ-lSAoQ9rjsRf1jewj09T44","Sri Sairam Cotton Collections","12.99634838104248","77.52803802490234","0x3bae3d840252e927:0x8e4f3d3dc2de587f","0","https://www.google.com/maps/place/?q=place_id:ChIJJ-lSAoQ9rjsRf1jewj09T44","gmaps_v2","clothing_store","1687847039"
"ChIJYVIekr89rjsRjEH5WF-jD7w","FM Silks","12.987810134887695","77.5372314453125","0x3bae3dbf921e5261:0xbc0fa35f58f9418c","12","https://www.google.com/maps/place/?q=place_id:ChIJYVIekr89rjsRjEH5WF-jD7w","gmaps_v2","clothing_store","1687847039"
"ChIJOSK_my8WrjsRaf1Tcn-ZTC0","Mohan Stores","13.000925064086914","77.5710220336914","0x3bae162f9bbf2239:0x2d4c997f7253fd69","1","https://www.google.com/maps/place/?q=place_id:ChIJOSK_my8WrjsRaf1Tcn-ZTC0","gmaps_v2","clothing_store","1687847039"
"ChIJ28NvweY9rjsRVZh0XRgM4dE","Jai Karni","13.033849716186523","77.56027221679688","0x3bae3de6c16fc3db:0xd1e10c185d749855","6","https://www.google.com/maps/place/?q=place_id:ChIJ28NvweY9rjsRVZh0XRgM4dE","gmaps_v2","clothing_store","1687847039"
"ChIJdbHtIV09rjsRqpyP8_Kmh4M","Kalakruthi","13.003917694091797","77.54828643798828","0x3bae3d5d21edb175:0x8387a6f2f38f9caa","1","https://www.google.com/maps/place/?q=place_id:ChIJdbHtIV09rjsRqpyP8_Kmh4M","gmaps_v2","clothing_store","1687847039"
"ChIJFe4WeB8WrjsRbd6spPWgxn4","M V Garments","12.987716674804688","77.56488800048828","0x3bae161f7816ee15:0x7ec6a0f5a4acde6d","2","https://www.google.com/maps/place/?q=place_id:ChIJFe4WeB8WrjsRbd6spPWgxn4","gmaps_v2","clothing_store","1687847039"
"ChIJr3-SrZA9rjsR-2VBhPtNJzY","SLN Silks","13.00993537902832","77.55005645751953","0x3bae3d90ad927faf:0x36274dfb844165fb","3","https://www.google.com/maps/place/?q=place_id:ChIJr3-SrZA9rjsR-2VBhPtNJzY","gmaps_v2","clothing_store","1687847039"
"ChIJWcTVA_g9rjsRbk4pD4tZO0M","White Rabbit","13.008219718933105","77.54492950439453","0x3bae3df803d5c459:0x433b598b0f294e6e","1","https://www.google.com/maps/place/?q=place_id:ChIJWcTVA_g9rjsRbk4pD4tZO0M","gmaps_v2","clothing_store","1687847039"
"ChIJNakIAd89rjsRFTyeg4u334g","Shree collection","12.987621307373047","77.53721618652344","0x3bae3ddf0108a935:0x88dfb78b839e3c15","1","https://www.google.com/maps/place/?q=place_id:ChIJNakIAd89rjsRFTyeg4u334g","gmaps_v2","clothing_store","1687847039"
"ChIJj0eWSqY9rjsRUzsxYIN6g7w","Play baby store","12.981181144714355","77.55384063720703","0x3bae3da64a96478f:0xbc837a8360313b53","6","https://www.google.com/maps/place/?q=place_id:ChIJj0eWSqY9rjsRUzsxYIN6g7w","gmaps_v2","clothing_store","1687847039"
"ChIJcw5_20QXrjsROTCosLFlsdI","Pallavi Boutiques","13.000988006591797","77.58084106445312","0x3bae1744db7f0e73:0xd2b165b1b0a83039","0","https://www.google.com/maps/place/?q=place_id:ChIJcw5_20QXrjsROTCosLFlsdI","gmaps_v2","clothing_store","1687847039"
"ChIJJaBGqmY9rjsR3JI9RnwS__g","Neha Ladies Fashion","13.014508247375488","77.55136108398438","0x3bae3d66aa46a025:0xf8ff127c463d92dc","0","https://www.google.com/maps/place/?q=place_id:ChIJJaBGqmY9rjsR3JI9RnwS__g","gmaps_v2","clothing_store","1687847039"
"ChIJrTBL7JM9rjsRXCe-DuKI_mw","Suvarna Garments","12.991911888122559","77.54578399658203","0x3bae3d93ec4b30ad:0x6cfe88e20ebe275c","4","https://www.google.com/maps/place/?q=place_id:ChIJrTBL7JM9rjsRXCe-DuKI_mw","gmaps_v2","clothing_store","1687847039"
"ChIJbf0thV09rjsR45LWIydIeiY","L M Boutique","13.033736228942871","77.55394744873047","0x3bae3d5d852dfd6d:0x267a482723d692e3","0","https://www.google.com/maps/place/?q=place_id:ChIJbf0thV09rjsR45LWIydIeiY","gmaps_v2","clothing_store","1687847039"
"ChIJbQb8IPs9rjsRx-r5XHJTflA","Fbb","12.973921775817871","77.55162811279297","0x3bae3dfb20fc066d:0x507e53725cf9eac7","93","https://www.google.com/maps/place/?q=place_id:ChIJbQb8IPs9rjsRx-r5XHJTflA","gmaps_v2","clothing_store","1687847039"
"ChIJq3WBypU9rjsR2wjSl7W0spc","GEETHA FASHION PARK","12.975470542907715","77.55333709716797","0x3bae3d95ca8175ab:0x97b2b4b597d208db","0","https://www.google.com/maps/place/?q=place_id:ChIJq3WBypU9rjsR2wjSl7W0spc","gmaps_v2","clothing_store","1687847039"
"ChIJM19Sr2cXrjsRXH3o9G2vtA4","Gp exports ladies collectuon","12.986407279968262","77.56339263916016","0x3bae1767af525f33:0xeb4af6df4e87d5c","0","https://www.google.com/maps/place/?q=place_id:ChIJM19Sr2cXrjsRXH3o9G2vtA4","gmaps_v2","clothing_store","1687847039"
"ChIJ97ImVHI9rjsRmk1MdXw7X7k","Sanjan Means Wear","12.98234748840332","77.5445556640625","0x3bae3d725426b2f7:0xb95f3b7c754c4d9a","0","https://www.google.com/maps/place/?q=place_id:ChIJ97ImVHI9rjsRmk1MdXw7X7k","gmaps_v2","clothing_store","1687847039"
"ChIJ5eZMw589rjsRg0Aqo9oCbfc","Tailoring","13.01992416381836","77.5573501586914","0x3bae3d9fc34ce6e5:0xf76d02daa32a4083","0","https://www.google.com/maps/place/?q=place_id:ChIJ5eZMw589rjsRg0Aqo9oCbfc","gmaps_v2","clothing_store","1687847039"
"ChIJoypI_lQ9rjsRG7jgJvFcSwA","Sri Rajarajeshwari Silks","12.991612434387207","77.55854034423828","0x3bae3d54fe482aa3:0x4b5cf126e0b81b","0","https://www.google.com/maps/place/?q=place_id:ChIJoypI_lQ9rjsRG7jgJvFcSwA","gmaps_v2","clothing_store","1687847039"
"ChIJVdMgT2A9rjsRKhjQQ1e5-IE","VPL Fashion","13.031063079833984","77.5600814819336","0x3bae3d604f20d355:0x81f8b95743d0182a","1","https://www.google.com/maps/place/?q=place_id:ChIJVdMgT2A9rjsRKhjQQ1e5-IE","gmaps_v2","clothing_store","1687847039"
"ChIJIdqUksEXrjsRLn_YuV6GR9c","V and J Clothing","13.029378890991211","77.57081604003906","0x3bae17c19294da21:0xd747865eb9d87f2e","1","https://www.google.com/maps/place/?q=place_id:ChIJIdqUksEXrjsRLn_YuV6GR9c","gmaps_v2","clothing_store","1687847039"
"ChIJ_-oLASMWrjsR_De5rWr6SXc","Elife","12.991711616516113","77.57023620605469","0x3bae1623010beaff:0x7749fa6aadb937fc","8","https://www.google.com/maps/place/?q=place_id:ChIJ_-oLASMWrjsR_De5rWr6SXc","gmaps_v2","clothing_store","1687847039"
"ChIJ_____4w9rjsRAepwG-BgnbU","Reliance Men's Wear","12.995555877685547","77.55223083496094","0x3bae3d8cffffffff:0xb59d60e01b70ea01","3","https://www.google.com/maps/place/?q=place_id:ChIJ_____4w9rjsRAepwG-BgnbU","gmaps_v2","clothing_store","1687847039"
"ChIJ6x_QY_sXrjsR6ToSy3mJDsg","Nagaraju Km Store","13.028233528137207","77.5728988647461","0x3bae17fb63d01feb:0xc80e8979cb123ae9","0","https://www.google.com/maps/place/?q=place_id:ChIJ6x_QY_sXrjsR6ToSy3mJDsg","gmaps_v2","clothing_store","1687847039"
"ChIJ5zML7L49rjsRR-vhqSNe4io","Samruddhi Tassels Saree Kuchu","12.973901748657227","77.55081176757812","0x3bae3dbeec0b33e7:0x2ae25e23a9e1eb47","1","https://www.google.com/maps/place/?q=place_id:ChIJ5zML7L49rjsRR-vhqSNe4io","gmaps_v2","clothing_store","1687847039"
"ChIJGz_rdtQXrjsRxyue1Y-m33Y","Columbia @ Global Malls","12.981392860412598","77.56346130371094","0x3bae17d476eb3f1b:0x76dfa68fd59e2bc7","120","https://www.google.com/maps/place/?q=place_id:ChIJGz_rdtQXrjsRxyue1Y-m33Y","gmaps_v2","clothing_store","1687847039"
"ChIJTee84yQ9rjsRWJsEz20JURA","LE ladies tailors","12.985494613647461","77.55330657958984","0x3bae3d24e3bce74d:0x1051096dcf049b58","5","https://www.google.com/maps/place/?q=place_id:ChIJTee84yQ9rjsRWJsEz20JURA","gmaps_v2","clothing_store","1687847039"
"ChIJFZUFHx8WrjsRdrygbKMhpBg","Radha screens","12.98580265045166","77.56610107421875","0x3bae161f1f059515:0x18a421a36ca0bc76","0","https://www.google.com/maps/place/?q=place_id:ChIJFZUFHx8WrjsRdrygbKMhpBg","gmaps_v2","clothing_store","1687847039"
"ChIJ_1LMwx8WrjsRfmlju3USZds","sri durga enterprise","12.986669540405273","77.56294250488281","0x3bae161fc3cc52ff:0xdb651275bb63697e","5","https://www.google.com/maps/place/?q=place_id:ChIJ_1LMwx8WrjsRfmlju3USZds","gmaps_v2","clothing_store","1687847039"
"ChIJrR58pHg9rjsRYkrIaKpTWDc","Jashn","13.010897636413574","77.55480194091797","0x3bae3d78a47c1ead:0x375853aa68c84a62","1","https://www.google.com/maps/place/?q=place_id:ChIJrR58pHg9rjsRYkrIaKpTWDc","gmaps_v2","clothing_store","1687847039"
"ChIJ47ZvonQ9rjsRueAGesConjo","Devanarayan Fashion","13.01533317565918","77.540283203125","0x3bae3d74a26fb6e3:0x3a9ea8c07a06e0b9","0","https://www.google.com/maps/place/?q=place_id:ChIJ47ZvonQ9rjsRueAGesConjo","gmaps_v2","clothing_store","1687847039"
"ChIJJRnfUKA9rjsRIN_tiM59cTo","Shivashankar Magaji","12.97429370880127","77.5583724975586","0x3bae3da050df1925:0x3a717dce88eddf20","1","https://www.google.com/maps/place/?q=place_id:ChIJJRnfUKA9rjsRIN_tiM59cTo","gmaps_v2","clothing_store","1687847039"
"ChIJl0HPTsI9rjsRfM53XcfF3CU","Alankruthi Designer Boutique","12.979366302490234","77.53649139404297","0x3bae3dc24ecf4197:0x25dcc5c75d77ce7c","86","https://www.google.com/maps/place/?q=place_id:ChIJl0HPTsI9rjsRfM53XcfF3CU","gmaps_v2","clothing_store","1687847039"
"ChIJOSjyxnA9rjsR-MsDDwWZnTk","Hinduja Fashion","13.016805648803711","77.54882049560547","0x3bae3d70c6f22839:0x399d99050f03cbf8","8","https://www.google.com/maps/place/?q=place_id:ChIJOSjyxnA9rjsR-MsDDwWZnTk","gmaps_v2","clothing_store","1687847039"
"ChIJNyxfZl49rjsRnk8_p-q9tVI","New Indian Men's Wear","13.03510856628418","77.55766296386719","0x3bae3d5e665f2c37:0x52b5bdeaa73f4f9e","0","https://www.google.com/maps/place/?q=place_id:ChIJNyxfZl49rjsRnk8_p-q9tVI","gmaps_v2","clothing_store","1687847039"
"ChIJP09ATKU9rjsRRFPUc1fgOi4","Barkat collection","13.022581100463867","77.55816650390625","0x3bae3da54c404f3f:0x2e3ae05773d45344","5","https://www.google.com/maps/place/?q=place_id:ChIJP09ATKU9rjsRRFPUc1fgOi4","gmaps_v2","clothing_store","1687847039"
"ChIJhej2B0I9rjsRcOBElPnOAiY","Creative Fashion","13.02560806274414","77.54613494873047","0x3bae3d4207f6e885:0x2602cef99444e070","0","https://www.google.com/maps/place/?q=place_id:ChIJhej2B0I9rjsRcOBElPnOAiY","gmaps_v2","clothing_store","1687847039"
"ChIJ7TlsoigXrjsRDI6igEEQvaQ","11 eleven","12.981367111206055","77.56336212158203","0x3bae1728a26c39ed:0xa4bd104180a28e0c","0","https://www.google.com/maps/place/?q=place_id:ChIJ7TlsoigXrjsRDI6igEEQvaQ","gmaps_v2","clothing_store","1687847039"
